23.01 0.98 -1.60
17.04 1.77 -1.89
14.63 -2.28 -0.46
19.45 3.51 -0.42
21.75 4.02 -0.69
21.25 3.56 -1.40
20.35 2.40 -1.92
20.21 2.79 -0.17
19.97 -0.83 -1.58
17.66 -2.47 -0.90
20.69 1.18 -1.02
21.68 0.59 -0.96
22.55 0.64 -1.25
21.99 -0.78 -0.87
18.86 -1.27 -0.53
19.67 -0.46 0.30
21.34 0.81 -1.30
20.31 0.96 -2.63
19.24 -1.48 -1.22
22.55 1.82 -2.37
21.13 1.58 -0.58
23.60 3.85 -0.39
22.55 2.18 -1.00
23.12 -0.38 0.39
20.62 3.68 0.08
23.31 3.95 -0.71
19.82 4.18 -0.57
20.07 1.52 -0.69
22.54 1.34 -0.33
22.91 0.96 -1.16
22.23 0.72 -1.97
22.33 0.98 -0.85
24.00 2.95 -0.85
18.00 2.25 -1.60
25.22 -1.41 -0.55
23.60 1.14 -1.14
23.69 0.52 -0.94
25.48 0.21 -1.75
22.41 4.90 -0.08
20.11 -1.76 -2.25
21.96 -0.71 -1.69
18.79 0.30 -1.06
23.36 -2.32 -0.70
23.06 -1.98 -1.16
21.23 -1.62 -1.38
18.25 -4.17 -0.38
22.49 -3.88 0.60
19.09 -4.44 -0.54
16.52 2.55 0.49
24.76 -2.80 0.85
24.82 -1.97 1.77
22.61 -1.80 -1.17
22.31 -1.29 -1.96
18.80 1.00 -0.43
20.16 -0.82 -0.48
16.20 -0.81 0.79
22.26 -0.42 0.94
22.78 0.08 0.12
8.61 -4.85 0.23
18.39 -1.60 1.22
19.10 0.07 0.41
17.98 -1.10 -0.46
17.97 -0.10 -1.18
16.16 -2.56 -1.32
16.80 -1.54 -0.66
13.51 -4.11 0.10
18.42 -1.53 0.21
18.52 -4.55 -0.30
17.50 -1.70 1.06
16.92 -1.29 -0.25
17.06 1.02 -0.34
16.14 -0.83 -0.10
15.77 -0.33 0.71
16.24 -0.90 -0.69
17.34 -0.70 -0.82
13.44 -1.40 -1.10
11.69 3.04 -0.84
15.12 2.56 0.33
17.09 0.90 -0.84
13.35 2.17 -1.88
18.55 0.50 -1.01
18.00 -1.41 -1.91
15.38 1.39 -0.31
16.87 3.56 0.60
15.57 0.57 -0.57
13.31 4.54 0.78
17.87 0.59 -0.77
16.81 -0.97 -1.43
17.14 -0.92 -1.83
17.87 2.02 -0.76
22.25 0.88 -0.85
22.19 0.57 -1.82
16.52 -2.98 0.11
18.88 -2.74 -0.32
17.66 -2.38 0.51
18.62 -3.01 0.62
18.94 0.71 0.49
17.20 -3.08 0.93
16.70 -0.12 0.85
18.74 -0.26 -0.07
19.63 -3.62 -2.27
18.59 2.79 -2.67
20.39 1.52 -0.66
20.49 2.31 -1.83
20.05 0.86 -2.01
21.75 -0.48 -2.06
15.88 -0.89 -0.47
16.90 1.32 -0.96
14.66 3.93 -0.93
19.31 -0.11 -2.27
17.39 -0.85 -2.02
15.04 3.31 0.05
17.94 0.89 0.15
22.22 -1.59 -1.25
22.55 -0.62 -2.47
15.87 -3.63 -1.34
15.53 -2.82 -0.24
18.33 -4.34 0.30
16.57 -3.09 0.94
16.92 -6.27 1.38
17.67 -1.73 0.90
18.92 2.20 -0.47
16.91 1.75 -1.84
13.34 0.47 -0.79
14.63 0.65 0.02
17.61 0.23 -0.36
22.05 0.04 -1.14
17.99 -2.21 -0.85
16.98 -0.22 -0.41
16.20 1.52 0.89
17.71 1.67 0.82
16.70 2.10 0.95
16.26 1.26 1.77
18.15 -1.31 1.12
18.23 -1.99 -0.55
17.12 -1.21 -1.39
20.02 -2.58 -1.20
13.08 -4.78 -0.33
19.40 -0.27 0.49
19.87 -2.58 0.19
15.05 -4.64 1.01
21.73 -0.89 -0.88
21.88 0.83 -1.21
6.42 -3.23 -1.54
11.78 0.89 1.08
13.81 1.27 1.29
13.80 0.91 0.33
14.08 0.13 0.59
18.53 1.45 0.25
15.81 1.95 -0.92
19.85 5.46 -1.15
16.91 6.87 -1.98
16.08 1.98 -1.53
13.85 0.53 -0.39
15.88 -1.28 1.01
17.95 0.48 0.74
18.13 4.62 1.25
18.77 4.49 0.40
19.86 3.19 -0.60
19.24 -0.81 0.16
20.41 -1.44 -0.34
18.64 -0.41 0.39
19.03 2.24 0.60
21.39 3.18 -1.99
18.80 -0.92 -0.20
22.07 -1.53 0.14
22.56 0.97 -1.68
22.50 -0.02 -1.52
16.99 0.88 -0.99
20.91 0.16 -0.50
20.24 0.25 -1.76
16.54 -0.49 0.41
17.80 0.58 0.61
19.69 0.66 0.08
15.88 -0.82 0.74
17.76 0.33 0.42
18.90 -2.47 -0.68
15.69 -1.90 -1.32
17.76 -1.17 -0.61
16.13 -3.18 -0.92
16.68 0.45 -0.24
16.48 -0.04 0.42
18.38 -0.24 -0.29
14.02 0.49 -0.20
15.19 -0.79 -0.41
15.67 2.88 0.24
17.84 1.50 0.07
12.81 -0.35 -1.29
17.83 -0.63 -0.64
19.52 -3.08 -1.31
17.73 0.51 0.49
19.58 -1.22 -0.10
18.96 -0.33 -0.95
17.72 0.27 -0.95
15.74 -0.45 -2.49
15.32 3.51 -0.26
17.98 2.74 -1.67
13.65 1.79 -0.11
16.68 3.07 -0.40
12.79 -0.06 0.82
17.05 2.60 0.25
17.66 3.31 -0.68
12.32 5.27 -0.74
13.50 2.09 -0.17
13.67 3.26 -0.35
13.60 0.98 1.97
14.67 0.22 1.08
18.61 3.50 -1.12
14.87 3.35 -0.89
12.34 1.93 0.38
14.25 0.43 0.44
13.86 0.62 0.26
16.98 -3.04 0.74
15.62 0.39 -2.46
17.39 -3.37 -1.95
13.43 1.51 0.50
18.73 -0.26 -0.67
19.83 -1.57 0.48
19.66 -1.70 -0.39
20.00 -0.91 -1.16
20.53 -0.17 -1.66
14.95 8.54 -1.24
19.97 0.49 -0.33
16.99 -1.89 -0.64
19.49 0.68 -1.89
12.84 -5.82 1.37
16.72 -4.32 -0.29
14.94 1.84 -0.88
15.79 -1.15 -0.91
11.98 -1.23 -0.80
15.95 -0.91 -1.40
17.11 -4.13 -0.96
15.25 -1.26 -0.59
17.43 -2.55 -0.81
10.52 -3.85 0.81
12.35 -1.13 0.97
15.72 0.79 0.70
14.56 0.34 -0.46
17.92 2.62 -1.63
19.45 3.07 -1.67
18.64 2.47 -1.91
20.77 1.81 -0.16
19.42 0.86 -0.69
19.73 -0.47 -1.27
18.36 -2.16 -1.70
19.16 -1.28 0.28
18.46 0.23 -1.66
19.44 -2.01 -0.56
22.31 -4.13 -0.96
18.84 -2.17 2.21
25.04 -0.77 -0.62
22.39 -3.28 -1.09
20.77 -2.88 -1.12
17.81 -0.12 0.02
20.59 -2.45 0.46
23.11 -2.72 -0.72
16.48 0.84 -0.64
22.22 -3.93 -0.12
21.88 -2.43 -0.17
17.31 1.00 -0.03
20.24 -1.41 -0.64
11.18 -2.32 -1.06
12.83 0.83 0.83
16.06 1.90 0.15
12.29 -0.01 0.95
15.67 0.81 1.47
12.39 0.55 0.87
15.50 -2.04 0.09
17.20 -1.83 -1.48
16.19 -0.47 -2.30
19.10 -0.01 -2.00
15.44 -0.12 -1.95
14.10 3.48 -1.73
14.53 2.52 -1.40
9.71 4.62 -0.27
14.15 1.09 0.74
15.29 0.14 0.47
12.81 1.44 -0.05
14.20 3.04 0.21
14.68 3.53 0.26
12.96 2.74 -0.40
10.99 1.52 -0.45
16.42 1.12 -1.91
14.18 4.79 1.41
21.04 1.68 -1.95
19.77 1.54 -2.11
18.42 0.26 -0.82
10.84 3.74 -0.36
17.20 -1.38 -1.68
13.29 -1.27 -1.53
10.79 -1.26 0.43
16.23 -1.92 1.46
16.09 4.49 1.67
20.14 4.89 0.82
17.72 1.32 -0.10
20.54 0.02 0.00
15.60 1.62 -0.22
12.70 3.77 0.55
18.98 0.38 -0.71
20.06 -0.40 -1.17
21.83 1.63 -0.54
21.75 -1.56 -0.52
16.31 4.49 -1.35
19.74 4.74 -0.79
22.65 1.75 -2.83
18.49 -0.54 -1.25
19.71 -3.15 -2.26
18.73 -2.70 -3.18
16.31 -1.65 -3.98
15.06 -3.72 -1.45
15.93 0.51 -1.67
15.16 -0.96 -2.29
18.83 -0.08 -1.25
17.15 1.46 -1.17
19.12 0.56 -0.64
10.21 1.84 0.71
15.99 1.10 1.94
19.75 -0.76 0.00
15.13 0.38 -0.02
17.79 -0.80 0.95
15.92 0.62 0.29
16.90 1.08 0.24
19.54 1.51 0.18
20.72 1.86 -0.42
16.32 2.95 0.06
20.62 0.04 -0.33
20.55 0.44 -0.55
19.89 0.85 -0.12
18.04 1.00 -0.25
16.17 -0.72 -0.94
16.63 4.23 -0.75
18.68 1.67 -0.77
17.84 3.33 -0.86
20.77 1.77 -1.14
17.62 -2.33 -2.28
15.83 -0.33 -0.81
16.12 3.35 -0.07
17.99 1.61 -0.68
16.88 -0.82 -1.16
16.00 -2.43 -1.04
10.29 2.30 0.31
15.91 -1.82 1.00
19.80 0.21 -0.54
19.86 1.44 -1.95
17.70 1.12 -0.93
20.21 1.19 -0.97
22.13 2.89 -1.56
21.97 1.44 -2.24
15.14 2.30 -2.15
18.72 -1.77 -1.03
15.19 -4.33 -0.62
14.31 -2.92 0.66
18.70 0.71 0.08
16.03 1.08 -0.43
15.21 2.76 0.51
14.36 0.97 1.11
19.28 1.34 -0.09
18.35 1.64 -1.17
18.40 0.20 -1.82
17.24 0.61 -1.90
18.81 0.71 -0.70
18.31 -0.02 -0.82
20.13 -0.20 -1.83
18.74 2.02 -2.63
18.90 1.36 -2.97
18.81 1.42 -2.06
19.71 0.40 -2.17
11.28 0.62 0.03
16.32 0.66 1.52
16.16 -0.09 0.92
18.92 -0.05 -0.50
15.68 1.63 -1.72
18.95 -0.98 1.21
22.82 -1.48 -0.01
18.20 -4.94 0.26
19.28 -3.81 -0.19
16.68 -4.34 -1.59
13.51 -1.48 -0.85
14.91 -0.45 0.23
16.84 -1.49 0.35
16.91 0.90 -0.84
15.90 1.26 -0.61
11.49 -3.37 0.95
7.10 -3.37 0.56
14.95 -0.68 -0.28
14.64 1.56 -0.97
9.71 -0.15 -0.35
17.15 0.07 0.20
15.54 -3.68 0.31
18.54 -5.46 0.66
18.57 -4.79 0.08
19.02 -2.60 -1.26
18.93 -1.92 -1.40
14.57 -1.77 -1.00
15.77 -1.26 0.42
16.63 -0.86 -0.57
15.51 0.26 -0.56
15.95 0.88 -0.16
16.31 -1.25 0.95
15.43 0.59 0.02
14.50 0.97 -0.23
14.99 1.67 -0.11
18.17 1.72 -1.45
17.88 1.61 -1.04
17.58 1.02 -0.41
15.22 4.44 0.24
17.83 5.40 -0.55
21.44 2.80 -0.06
17.60 2.89 -0.73
19.27 0.32 -0.78
16.67 0.20 -0.78
18.45 1.35 -0.91
19.01 0.78 -0.48
19.48 2.27 -0.77
19.77 2.54 -0.95
22.88 2.45 -1.84
21.14 2.52 -1.33
17.04 3.46 0.93
18.36 2.15 2.11
21.64 -1.20 0.61
24.64 0.99 -0.29
21.75 0.03 -2.10
23.16 0.88 -1.98
22.39 1.30 -1.07
25.24 1.79 -2.00
21.46 1.34 -0.25
24.03 0.36 -1.95
21.98 -1.95 -1.60
28.11 -0.48 -0.59
25.31 -2.48 -1.39
23.90 -1.43 -1.80
22.73 3.25 -0.68
23.29 3.51 -1.89
19.35 4.38 -1.17
20.45 -0.26 -0.40
20.54 0.73 -1.08
24.33 -0.52 -0.47
25.19 -1.04 -0.93
23.20 -1.63 -0.93
22.94 0.11 -0.78
26.36 -5.48 -0.72
20.81 0.09 -2.68
23.31 -1.89 -0.91
18.95 2.20 -1.39
21.40 -0.35 -1.25
19.33 -3.11 -1.06
22.13 -0.06 -1.51
16.30 -0.39 -0.79
17.33 -2.43 0.74
23.16 -3.23 0.54
19.33 -3.44 -0.97
16.70 -3.65 -1.83
14.62 1.58 -0.65
16.46 2.46 -0.74
16.43 3.57 -0.25
13.42 -3.84 1.02
15.89 -2.67 1.36
18.17 0.38 -0.28
16.54 3.78 0.05
20.51 -0.74 0.58
20.46 -1.63 -0.64
18.56 3.39 1.91
22.11 3.71 -0.33
20.31 3.68 -1.36
12.34 6.29 0.50
16.90 1.13 1.58
17.21 2.36 2.44
20.28 1.70 0.75
20.24 3.52 0.35
19.24 4.13 -0.13
20.03 3.17 0.81
22.57 0.39 -1.28
18.84 1.13 -1.61
21.10 1.63 -0.79
19.42 2.98 -0.74
21.79 2.24 1.34
21.09 2.02 1.44
22.56 0.80 -0.68
23.07 1.72 -0.66
19.91 -0.54 -0.27
19.78 0.24 -0.09
16.86 0.82 2.60
19.87 1.34 1.17
17.58 1.73 0.53
21.02 1.06 -0.47
18.87 3.10 0.06
20.84 0.85 0.05
22.55 2.25 -0.23
22.45 3.11 -0.53
19.50 1.66 -0.89
20.33 2.58 -0.34
21.65 0.91 -0.01
20.52 0.09 -1.24
16.63 -1.77 -0.90
18.13 1.17 0.03
17.21 0.86 -0.06
18.91 -0.70 -0.21
18.05 3.55 -0.17
16.39 0.56 0.51
17.30 1.30 0.39
18.36 8.62 0.68
9.33 -2.85 -1.62
19.44 0.62 0.22
21.01 0.39 -1.32
20.88 0.22 -2.32
17.96 -1.49 -1.52
17.88 0.68 0.08
19.92 2.01 0.37
19.66 0.40 -0.59
18.18 -0.23 -0.96
18.16 1.34 0.09
18.40 1.82 0.69
17.95 -0.31 0.36
21.20 0.89 -0.44
19.71 -0.93 -1.29
19.22 -1.12 -1.50
18.85 -1.80 -2.18
17.22 0.45 -1.65
20.49 -0.27 -1.59
19.12 -1.32 -2.07
18.29 -3.28 -0.78
15.82 -1.60 -0.12
16.04 1.48 0.14
16.73 -1.08 -0.22
15.88 -2.34 -1.82
16.46 -2.84 -1.84
15.59 -3.98 -0.72
7.95 -5.34 1.26
17.74 -4.12 2.64
16.00 1.54 2.83
20.99 0.73 0.59
18.83 0.03 -2.23
19.74 1.10 -2.10
18.23 0.40 -1.75
13.57 1.91 -0.02
15.28 2.14 2.68
22.96 -1.02 -0.98
22.14 0.29 -1.12
22.34 -0.33 -1.70
22.93 0.37 -1.32
20.36 0.90 -2.34
19.54 2.03 -2.15
20.61 -0.83 -0.90
21.62 0.85 -0.95
16.63 -2.12 -1.12
16.57 0.17 0.74
17.51 -3.68 -0.84
17.86 -1.11 -0.88
21.36 -0.91 -1.25
20.68 0.02 -1.79
20.10 -0.03 -1.46
21.08 -1.10 -1.98
20.33 -2.37 -0.28
21.84 -1.07 -0.88
19.08 1.10 -1.57
22.58 0.71 -0.69
20.56 -0.91 -0.97
14.61 -1.22 -0.21
20.30 -0.58 0.19
19.78 1.59 -0.23
17.26 1.28 -0.98
18.05 1.27 -0.99
17.14 1.26 -1.52
16.61 -4.23 0.37
17.68 -1.96 0.45
20.11 0.44 -1.01
18.73 -0.15 -1.63
16.44 -0.82 0.72
18.64 -0.27 0.21
16.08 -0.38 -0.03
16.24 -0.99 0.70
19.82 0.73 -1.34
17.09 0.25 -1.92
17.90 2.02 -1.47
13.93 -1.37 0.32
16.08 -0.66 1.53
16.67 -0.67 0.51
17.76 -1.47 0.58
16.70 -1.18 -0.24
18.76 -1.97 0.18
17.24 0.35 -0.76
12.56 2.98 0.22
15.63 1.21 -0.71
13.98 1.89 -0.15
17.07 1.16 0.16
18.81 -0.78 -2.15
14.46 -2.06 -0.34
18.77 -1.82 0.34
20.46 -0.92 -0.67
17.18 -0.83 -0.62
18.46 -1.27 -0.36
16.07 1.39 -0.56
13.13 1.52 -0.83
10.55 -2.80 -0.13
12.43 3.43 0.00
14.72 0.41 -0.18
16.49 0.47 -0.34
17.32 2.01 -0.99
16.77 3.02 -0.15
17.11 3.21 -0.55
16.17 1.93 -0.74
17.09 1.08 -0.52
14.14 -0.57 1.49
19.35 0.63 0.28
19.98 0.23 0.47
14.91 3.40 1.23
14.52 4.43 1.01
15.74 3.06 0.08
15.18 -0.26 -0.90
17.09 0.26 -0.87
12.15 -3.26 0.18
13.04 -3.14 0.55
15.10 2.78 0.47
14.14 3.06 0.34
13.64 0.45 0.11
9.32 -1.68 -0.74
13.37 0.85 1.01
16.77 0.45 1.25
17.05 -2.50 0.26
14.00 -5.28 -1.67
13.46 -2.02 -0.04
15.97 -1.68 -0.51
11.63 2.63 -0.68
11.89 1.47 -0.24
13.59 0.99 -0.12
11.89 0.71 -1.16
11.16 1.00 -1.17
9.99 -2.57 -0.88
11.49 0.41 0.72
15.82 1.74 0.85
14.54 -0.42 0.83
17.08 -0.04 0.14
15.60 -0.96 -0.17
13.88 -1.82 -0.05
11.97 3.69 -0.17
15.35 0.21 -0.07
16.66 -0.32 -1.54
19.59 -0.98 -3.01
14.93 -3.86 -1.50
17.21 -1.73 -1.18
17.85 -0.86 -0.61
17.51 -0.80 -1.01
14.49 -0.94 0.11
13.50 -2.67 -0.56
8.47 0.94 -0.50
13.68 2.28 0.30
12.78 -1.81 1.69
18.76 -0.17 1.20
17.72 0.33 -0.01
15.45 0.42 1.10
15.62 2.00 0.84
13.88 0.31 2.56
19.44 4.93 0.32
11.22 0.98 0.08
9.65 -0.68 3.29
11.91 -1.66 2.82
11.68 -2.29 1.87
11.42 -8.17 0.34
13.03 -4.28 1.41
13.58 -4.11 1.98
15.60 -5.54 1.37
17.24 -5.01 0.93
16.49 -1.61 0.70
17.05 -0.87 -0.01
14.77 -0.87 0.48
15.57 1.62 0.57
14.40 1.38 0.31
13.43 0.30 0.82
14.74 0.47 0.26
11.06 -0.34 -0.68
12.68 -2.22 -0.42
7.35 -3.82 1.62
10.01 -3.20 1.64
13.71 -2.86 0.98
12.48 -1.93 0.47
16.00 -1.85 -1.00
14.47 -1.92 -1.08
8.50 -1.16 -0.76
13.92 1.86 -1.60
13.73 1.55 -1.79
8.66 -0.31 0.93
14.07 0.14 2.47
14.26 2.68 2.26
16.52 1.33 0.44
16.16 2.72 -0.50
14.32 0.40 1.23
16.14 0.79 1.29
9.18 -0.79 0.58
12.78 2.25 0.29
18.39 1.77 1.37
20.05 1.33 0.68
18.47 1.66 0.25
22.45 7.05 -0.97
21.07 1.53 -2.39
18.33 2.91 2.63
19.68 5.64 -0.40
17.84 4.83 -1.12
16.19 0.89 -2.50
7.16 0.93 -0.91
19.68 -1.37 -1.52
18.60 -2.04 -2.24
18.06 -2.07 -2.93
1.00 -0.07 2.32
16.61 2.67 -0.86
16.78 0.35 0.30
13.66 -1.59 0.38
16.83 0.18 1.01
10.35 2.34 -0.80
14.33 1.25 0.02
17.65 -3.16 -0.55
20.14 -1.53 -1.39
17.89 -3.41 -1.58
14.13 -4.07 0.09
16.74 -1.67 0.40
16.57 -2.54 0.54
21.23 -0.55 -1.43
18.28 1.20 -1.45
19.79 -0.03 -0.69
20.18 0.44 -0.55
21.69 0.15 -0.72
21.68 0.77 -1.27
20.62 -0.32 -1.74
15.14 0.52 0.38
20.19 -1.64 -0.82
20.63 -2.03 -0.58
24.36 -2.24 0.45
24.37 -2.30 -1.85
20.43 0.53 -1.66
23.42 -1.18 -1.84
21.26 -1.66 -1.98
18.18 -0.42 -2.13
18.36 0.72 -1.90
16.75 -0.54 -1.09
15.76 1.08 -0.35
16.47 -0.41 -0.03
15.96 -2.45 0.68
16.50 -3.43 1.49
17.65 -0.48 -0.49
18.14 0.44 -0.85
19.37 0.31 -1.38
17.77 -2.32 1.18
19.48 -1.52 0.51
16.56 -0.39 0.12
16.13 -0.04 0.62
20.57 -1.76 -0.52
20.42 -3.49 -1.10
18.60 -1.16 -0.75
20.74 -4.45 -0.45
19.62 -3.97 -0.13
22.78 -3.63 -0.35
22.21 -0.28 -1.90
19.75 -1.55 -2.39
16.26 0.11 -0.97
16.86 -0.34 0.42
15.76 0.84 1.42
19.37 0.52 0.43
14.69 -0.08 -0.29
17.12 1.58 2.24
21.77 2.42 0.80
13.99 2.60 -0.79
12.89 3.99 -0.68
14.57 5.16 0.01
16.78 4.18 -0.70
19.47 0.96 -1.43
20.01 1.34 -1.73
14.62 -0.62 -0.70
21.99 1.82 0.60
19.95 4.03 -3.02
18.92 0.00 -0.69
18.10 0.21 0.41
19.71 -1.26 1.26
21.10 1.90 0.01
17.15 3.68 -1.98
12.63 2.46 -0.59
19.78 0.68 -0.23
19.79 3.21 -0.95
21.99 0.88 -0.96
20.17 1.90 -0.86
11.10 2.59 -0.53
18.00 2.29 1.03
17.80 1.37 0.64
18.59 1.61 -1.56
18.74 1.01 -1.49
19.76 1.23 -1.75
17.19 2.73 0.08
21.03 -0.81 0.05
21.01 1.29 0.45
21.67 -0.97 -0.50
20.76 0.38 -0.60
20.30 0.14 -0.59
18.04 0.06 -0.31
19.56 -0.23 0.08
21.27 -1.27 -0.28
18.89 0.05 -1.00
17.97 2.18 0.13
17.88 1.98 0.17
22.58 0.33 0.50
20.51 0.17 -0.50
18.73 2.62 -0.86
19.58 1.43 -1.49
19.19 0.06 -1.48
19.39 0.62 -1.21
19.02 1.99 -1.12
17.79 0.87 -1.27
18.53 -3.05 -0.98
17.08 -1.08 -0.39
16.03 -1.05 -0.73
15.54 1.53 0.24
19.44 3.41 -0.51
15.98 -0.16 -0.76
22.16 -0.44 -1.23
22.44 0.07 -1.97
17.02 0.90 -1.88
18.50 -0.27 -1.37
18.75 -1.62 -1.83
19.09 -1.76 -0.49
18.35 -0.64 -1.26
14.84 -0.82 -0.52
19.55 -1.26 0.63
17.33 -0.83 -0.13
14.47 4.60 1.51
19.65 1.15 0.31
19.92 -0.12 -0.93
14.37 0.58 0.30
16.13 0.71 0.33
14.00 1.93 -0.13
18.53 1.22 0.24
16.92 2.13 0.16
15.92 2.81 0.33
14.77 -0.72 0.73
13.49 2.10 0.51
14.34 2.68 -0.47
12.62 1.12 -0.28
15.14 1.95 0.50
15.66 1.79 -0.05
8.59 -0.04 0.30
9.60 0.28 0.51
11.05 0.11 0.95
12.39 -0.87 -0.82
14.78 -0.97 0.00
15.74 -0.28 0.42
10.91 4.13 0.23
5.90 -2.60 -0.22
15.28 -3.14 1.20
17.44 0.76 -0.31
15.58 -0.30 -0.24
17.95 -1.23 0.44
19.26 -0.33 -0.26
15.76 -1.54 -1.55
13.03 0.51 0.31
17.84 -1.21 0.14
18.97 -0.57 -0.49
16.22 -1.16 -1.81
16.49 0.42 -0.44
17.37 1.58 -0.62
16.13 1.34 -0.69
18.17 -0.20 -0.51
13.42 -3.14 0.20
13.48 0.40 -1.26
17.07 2.46 -1.15
14.16 5.99 0.33
17.64 2.10 -0.60
15.76 0.78 -1.58
13.95 0.54 -0.82
12.17 0.06 0.04
12.13 -0.99 0.45
15.23 1.58 0.85
17.25 1.94 -0.33
19.52 1.77 -1.08
13.14 1.66 -0.30
12.29 1.31 0.87
12.18 1.95 0.88
16.33 2.33 0.78
14.69 3.07 -0.50
14.29 -0.34 -0.73
13.84 2.15 0.12
17.30 -1.53 0.14
14.49 -2.55 -1.24
16.66 -1.34 -0.07
15.73 0.99 -0.03
18.00 1.49 -0.22
15.43 -0.90 -0.32
19.92 0.08 -0.46
13.67 1.06 1.18
14.99 0.68 1.02
10.07 -0.07 1.27
14.27 -0.33 1.65
22.26 1.66 0.10
20.78 1.72 -0.64
18.74 -0.33 0.09
22.27 1.61 -0.48
20.35 0.33 -1.77
20.71 0.08 -1.29
18.72 3.40 -1.30
21.13 -0.08 0.33
17.90 2.77 -1.30
17.66 -0.59 -2.31
12.79 0.51 -1.33
14.72 -2.60 1.53
15.35 -1.67 0.29
12.86 4.54 0.08
17.65 -0.21 1.18
20.02 -1.01 0.24
18.47 -0.68 -0.68
22.05 0.82 -0.92
20.12 1.04 -0.46
21.24 0.81 -0.93
20.05 -0.58 -1.81
20.74 0.29 -1.86
19.68 1.20 -1.37
18.78 0.12 -1.33
19.25 -4.71 0.48
16.98 0.78 -0.44
18.53 2.77 -0.11
17.57 -0.61 1.41
15.71 -0.54 1.45
16.34 0.74 1.50
16.70 0.39 0.50
15.85 3.09 0.17
15.62 2.04 0.13
16.55 2.26 0.71
20.36 0.60 -1.11
18.13 1.90 -1.55
19.69 4.57 -0.86
18.28 0.89 -0.27
17.43 0.38 -0.64
18.30 0.24 -0.47
16.02 -0.34 0.13
18.48 0.13 -0.15
19.97 2.21 -0.07
21.56 2.46 -0.63
19.07 3.39 -1.85
20.65 1.31 -0.90
19.51 -3.21 0.94
19.82 -1.19 -0.21
14.62 -3.21 -0.85
17.41 2.45 0.64
20.72 0.38 -0.41
20.77 1.55 -1.60
21.41 0.98 -1.95
13.51 6.19 -1.14
16.28 3.66 -0.64
18.29 1.83 -0.75
17.47 0.09 -0.78
18.86 -0.38 0.56
16.36 1.94 1.28
18.30 1.54 0.85
18.77 3.17 -0.50
14.35 1.96 0.20
17.21 0.86 1.10
19.42 0.88 0.33
17.51 2.87 -0.02
14.77 2.10 1.51
13.29 2.22 2.21
14.09 -0.71 1.39
9.29 1.00 1.23
11.74 -1.39 1.06
12.14 -0.64 0.74
10.37 -0.88 0.33
10.53 0.72 0.44
15.74 -0.38 0.98
18.24 1.35 0.21
16.88 0.40 0.08
12.91 -0.37 0.65
16.55 -0.33 -0.33
17.83 0.01 -0.58
18.46 0.39 -1.26
21.81 1.62 -1.43
22.57 1.82 -2.41
17.61 4.44 -1.52
19.09 0.04 -1.31
16.61 0.10 -0.76
21.21 -1.20 -0.11
22.19 -1.88 -1.99
21.01 -1.43 -2.03
19.50 -1.25 -1.98
20.05 -0.47 -1.69
20.72 0.67 -2.11
20.56 -1.78 -2.27
20.72 -0.28 -1.67
20.62 2.51 -0.43
18.91 2.91 1.16
19.73 -2.11 -0.04
17.29 -3.13 -0.19
15.64 0.54 0.80
20.34 -1.05 0.40
18.80 -1.84 -0.01
18.88 -1.04 -0.33
17.73 -1.78 -0.76
17.76 -2.19 -0.67
17.99 -1.50 -0.70
8.06 -2.84 -0.15
16.77 -0.14 0.94
14.35 1.85 0.31
12.38 3.60 0.34
16.67 1.08 0.27
20.51 -0.55 -1.70
16.80 -0.87 -3.31
17.48 -0.39 -0.38
19.03 -0.59 -0.64
15.28 1.62 0.12
17.59 -1.27 1.09
17.55 -0.65 1.35
17.88 -1.82 1.46
15.74 -0.60 0.52
15.47 0.62 -0.04
16.42 2.81 -0.69
13.59 2.59 1.27
17.45 3.33 1.48
13.60 1.72 1.78
14.64 1.34 1.44
15.01 2.35 1.00
20.08 0.25 -0.08
20.21 0.64 -1.10
18.88 -0.63 -1.76
18.48 2.64 -1.42
14.80 0.52 -0.29
19.59 -0.86 0.37
18.63 -0.26 -1.57
16.38 -1.82 -1.30
20.32 1.04 -0.64
18.95 2.00 -1.68
14.45 1.94 -1.97
17.20 3.04 0.56
18.73 -0.24 -0.58
18.81 -2.34 -0.74
15.32 -0.95 -1.62
19.47 0.12 -0.12
17.72 -2.11 -1.10
16.48 -4.70 -0.78
14.18 -6.13 0.07
2.53 -2.34 0.21
18.50 1.58 0.69
18.42 3.32 -1.73
14.70 3.18 -1.36
18.56 -0.26 -0.66
16.70 0.60 -0.53
16.80 1.32 -0.70
11.50 3.22 -1.00
18.18 0.48 -0.96
16.41 -1.12 -1.46
17.15 5.48 -1.08
21.92 1.52 -2.34
19.82 -0.23 -2.84
19.46 5.17 -0.83
19.00 4.31 -2.28
14.41 0.64 -0.95
18.28 0.89 -1.25
19.73 3.12 -2.34
13.16 3.37 -1.54
14.44 0.14 1.07
14.61 -1.20 1.00
12.64 -3.85 0.94
19.05 -4.89 1.88
14.54 0.30 -0.56
17.47 0.67 -0.65
13.61 3.00 0.03
15.90 2.20 0.90
15.19 1.06 0.80
14.99 2.16 0.68
16.40 2.38 0.33
16.97 2.50 0.48
14.49 5.61 0.38
16.80 -0.84 0.41
15.95 -1.04 -0.29
15.63 2.52 -1.00
15.35 2.96 -0.91
8.87 1.01 -0.42
14.51 2.28 0.51
12.82 3.10 0.37
11.72 2.23 -0.40
