Desktop_Software_Build_Version,2.0
#;Jahr;Monat;Tag;Stunde;Minute;Sekunde;VelX;VelY;VelZ;SNR1;SNR2;SNR3;AccX;AccY;AccZ;Temp
();();();();();();();(m/s);(m/s);(m/s);(dB);(dB);(dB);(cnts);(cnts);(cnts);(° C)
05;2025;09;30;11;13;19;1,321;-0,122;0,232;23,139;22,109;26,4;-907,208;457,242;15845,02;8,944
05;2025;09;30;11;13;19;1,422;-0,134;0,009;26,009;24,693;23,599;-1010,246;509,093;15908,58;8,944
05;2025;09;30;11;13;20;1,345;-0,116;-0,142;23,918;23,721;25,406;-799,602;389,185;15793,74;8,944
05;2025;09;30;11;13;20;1,475;-0,12;0,034;24,274;23,986;24,367;-735,529;437,545;15734,07;8,944
05;2025;09;30;11;11;52;1,195;-0,316;0,126;27,989;24,075;24,751;-986,223;-403,98;15840,88;8,944
05;2025;09;30;11;11;53;1,283;-0,341;-0,171;23,183;23,523;26,829;-888,478;-622,048;15654,83;8,944
05;2025;09;30;11;11;53;1,434;-0,391;-0,198;22,716;25,952;21,657;-861,795;598,08;15700,81;8,944
05;2025;09;30;11;11;54;1,244;-0,326;-0,098;27,055;22,926;27,551;-1024,92;-384,899;15864,51;8,944
05;2025;09;30;11;11;54;1,306;-0,342;-0,021;25,386;24,009;26,241;-1191,728;-1016,91;15834,49;8,944
05;2025;09;30;11;11;55;1,405;-0,513;-0,351;25,475;24,362;27,438;-577,075;-1341,605;15659,93;8,944
05;2025;09;30;11;11;55;1,298;-0,502;-0,271;25,141;24,494;27,687;-910,797;-287,223;15666,26;8,944
05;2025;09;30;11;11;56;1,084;-0,305;-0,124;25,186;20,718;26,535;-976,722;-617,316;15756,68;8,944
05;2025;09;30;11;11;56;0,788;-0,217;-0,437;22,205;21,446;26,016;-897,332;-1389,62;15777,39;8,944
05;2025;09;30;11;11;57;1,254;-0,283;0,196;24,051;27,189;23,69;-919,302;-656,965;15777,44;8,944
05;2025;09;30;11;11;57;0,933;-0,426;0,074;24,897;24,384;27,664;-891,974;-824,114;15666,72;8,944
05;2025;09;30;11;11;58;1,105;-0,403;0,049;21,114;23,081;25,428;-704,488;-1303,124;15599,12;8,944
05;2025;09;30;11;11;58;1,145;-0,434;-0,213;21,404;27,322;26,174;-982,451;-1506,86;15912;8,944
05;2025;09;30;11;11;59;1,296;-0,427;-0,2;26,187;23,081;25,79;-609,838;-750,912;15849,4;8,944
05;2025;09;30;11;11;59;1,277;-0,377;-0,3;27,878;25,599;28,274;-1146,939;-1968,508;15874,37;8,944
05;2025;09;30;11;12;00;1,022;-0,405;-0,148;23,495;21,734;23,08;-688,583;-671,637;15511,86;8,944
05;2025;09;30;11;12;00;0,951;-0,376;-0,151;23,228;24,141;24,435;-957,532;-1630,247;15870,79;8,944
05;2025;09;30;11;12;01;1,003;-0,292;-0,233;23,717;23,766;23,464;-1020,324;-1716,093;16070,29;8,944
05;2025;09;30;11;12;01;0,887;-0,454;0,184;24,429;26,747;26,377;-1101,925;-1295,767;15926,42;8,944
05;2025;09;30;11;12;02;1,363;-0,481;-0,026;25,164;24,914;26,874;-886,19;-631,257;15807,02;8,944
05;2025;09;30;11;12;02;1,087;-0,552;-0,235;23,295;25,665;27,213;-872,457;-2228,599;15630,07;8,944
05;2025;09;30;11;12;03;1,153;-0,517;-0,355;26,031;23,147;25,27;-641,755;-408,698;15461,2;8,944
05;2025;09;30;11;12;03;1,102;-0,509;-0,1;24,808;24,163;29,99;-1120,137;-1167,245;15857,81;8,944
05;2025;09;30;11;12;04;1,184;-0,519;0,04;22,093;25,952;25,428;-1034,895;-955,794;15746,67;8,944
05;2025;09;30;11;12;04;1,12;-0,424;-0,262;26,565;24,207;26,4;-435,812;188,823;15900,51;8,944
05;2025;09;30;11;12;05;1,141;-0,392;0,108;23,228;19,348;25,609;-794,454;-964,515;15795,04;8,944
05;2025;09;30;11;12;05;1,013;-0,455;0,178;23,428;24,627;25,699;-683,35;-1752,408;15793,19;8,944
05;2025;09;30;11;12;06;0,899;-0,377;0,093;23,784;24,804;27,551;-701,37;-593,906;15742,5;8,944
05;2025;09;30;11;12;06;1,091;-0,502;0,067;24,541;23,147;26,896;-1139,613;-1328,328;15714,36;8,944
05;2025;09;30;11;12;07;0,863;-0,417;0,222;22,249;19,724;26,738;-844,824;-1240,298;15805,92;8,944
05;2025;09;30;11;12;07;1,157;-0,438;-0,162;25,319;23,788;26,49;-761,678;-1017,391;15603,98;8,944
05;2025;09;30;11;12;08;1,089;-0,457;-0,123;26,521;25,002;23,17;-807,284;-1797,343;15809,88;8,944
05;2025;09;30;11;12;08;0,896;-0,44;-0,05;20,046;25,864;27,393;-765,008;-1119,39;15790,97;8,944
05;2025;09;30;11;12;09;1,086;-0,624;-0,125;26,254;23,545;26,445;-810,876;-894,952;15687,77;8,944
05;2025;09;30;11;12;09;1,19;-0,597;0,067;29,124;24,031;24,909;-880,526;-1085,791;15721,69;8,944
05;2025;09;30;11;12;10;1,252;-0,564;-0,002;26,454;23,236;28,5;-724,276;-1196,554;15777,23;8,944
05;2025;09;30;11;12;10;0,841;-0,58;-0,165;28,434;23,456;26,693;-945,132;-1136,444;15958;8,944
05;2025;09;30;11;12;11;1,084;-0,573;-0,289;23,473;25,157;23,509;-757,878;-1094,149;15749,38;8,944
05;2025;09;30;11;12;11;0,852;-0,6;0,196;23,651;21,932;24,028;-797,773;-968,184;15868,25;8,944
05;2025;09;30;11;12;12;0,984;-0,583;0,358;23,918;27,366;27,122;-835,68;-930,158;15782,39;8,944
05;2025;09;30;11;12;12;1,099;-0,623;0,053;24,474;22,021;27,935;-766,47;-947,404;15817,62;8,944
05;2025;09;30;11;12;13;0,988;-0,621;0,055;25,097;23,412;25,79;-1056,595;-1194,627;15976,94;8,944
05;2025;09;30;11;12;13;1,011;-0,644;-0,028;25,03;21,557;24,39;-630,838;-640,267;15713,96;8,944
05;2025;09;30;11;12;14;0,735;-0,585;0,002;24,607;20,475;26,129;-797,59;-989,065;15771,47;8,944
05;2025;09;30;11;12;14;0,808;-0,565;0,113;24,318;20,165;23,735;-840,915;-1042,505;15890,12;8,944
05;2025;09;30;11;12;15;1,041;-0,39;0,079;26,677;22,772;28,838;-688,614;-729,449;15748,93;8,944
05;2025;09;30;11;12;15;1,098;-0,567;-0,041;24,986;24,384;26,354;-745,003;-645,944;15748,25;8,944
05;2025;09;30;11;12;16;1,143;-0,477;0,272;19,98;23,766;24,186;-688,238;-682,629;15680,08;8,944
05;2025;09;30;11;12;16;1,419;-0,588;0,233;24,897;21,535;23,938;-858,104;-1008,847;15887,22;8,944
05;2025;09;30;11;12;17;1,147;-0,655;-0,224;25,742;20,475;23,802;-697,486;-590,304;15712,43;8,944
05;2025;09;30;11;12;17;0,95;-0,59;0,075;23,606;21,248;25,135;-1083,151;-656,982;15921,9;8,944
05;2025;09;30;11;12;18;1,001;-0,502;-0,299;23,628;22,661;24,819;-861,464;-880,611;15917,5;8,944
05;2025;09;30;11;12;18;1,076;-0,541;0,143;27,3;25,842;27,28;-327,972;-1058,742;15639,38;8,944
05;2025;09;30;11;12;19;1,032;-0,691;-0,114;23,406;25,113;24,254;-441,054;-540,581;15639,76;8,944
05;2025;09;30;11;12;19;0,247;-0,439;1,113;23,25;25,731;26,49;-852,819;-441,833;15861,1;8,944
05;2025;09;30;11;12;20;0,989;-0,64;-0,025;24,296;24,384;24,322;-618,147;-970,768;15883,32;8,944
05;2025;09;30;11;12;20;0,836;-0,547;-0,363;25,742;24,428;29,109;-671,057;-537,384;15789,81;8,944
05;2025;09;30;11;12;21;1,067;-0,456;-0,331;26,743;21,954;23,78;-660,015;-403,192;15693,12;8,944
05;2025;09;30;11;12;21;0,997;-0,603;0,327;27,077;21,954;28,748;-605,057;-1442,503;15956,9;8,944
05;2025;09;30;11;12;22;0,95;-0,418;-0,039;22,36;21,314;22,673;-538,794;-550,332;15733,86;8,944
05;2025;09;30;11;10;54;0,858;-0,146;-0,359;18,845;19,238;23,509;-177,689;-1561,5;15627,91;8,944
05;2025;09;30;11;10;55;0,82;-0,154;-0,109;26,387;22,772;24,096;-640,854;-322,555;15799,72;8,944
05;2025;09;30;11;10;55;0,69;-0,237;0,037;25,942;21,579;22,696;-306,605;-950,556;15635,19;8,944
05;2025;09;30;11;10;56;0,974;-0,282;-0,248;24,474;25,135;26,671;-225,652;-1204,37;15593,78;8,944
05;2025;09;30;11;10;56;0,614;-0,307;0,127;25,853;23,655;24,525;-909,727;-1431,051;16299,34;8,944
05;2025;09;30;11;10;57;0,973;-0,207;-0,296;25,164;23,258;28,771;-492,622;-667,553;15579,97;8,944
05;2025;09;30;11;10;57;0,82;-0,147;-0,156;25,631;23,589;28,861;-937,518;-635,828;15923,93;8,944
05;2025;09;30;11;10;58;0,86;-0,3;-0,159;25,787;25,29;28,59;-795,311;-540,424;15783,47;8,944
05;2025;09;30;11;10;58;0,637;-0,112;-0,686;23,517;24,031;26,129;-914,125;-1238,751;16060,44;8,944
05;2025;09;30;11;10;59;0,573;-0,206;0,351;22,093;26,46;26,987;-570,028;-1085,742;15627,37;8,944
05;2025;09;30;11;10;59;0,874;-0,38;-0,284;25,164;24,428;23,622;-457,06;-1356,094;15637,72;8,944
05;2025;09;30;11;11;00;0,655;-0,242;-0,057;25,03;29,089;26,512;-412,237;-562,332;15486,15;8,944
05;2025;09;30;11;11;00;1,3;-0,409;-0,271;24,963;24,207;26,174;-663,791;-809,09;15675,79;8,944
05;2025;09;30;11;11;01;0,783;-0,353;-0,132;22,939;24,384;29,539;-534,869;-1231,898;15555,99;8,944
05;2025;09;30;11;11;01;0,624;-0,167;0,063;24,763;27,145;27,054;-1016,263;-213,58;15513,98;8,944
05;2025;09;30;11;11;02;0,582;-0,219;-0,404;29,903;26,615;24,661;-568,272;-1020,008;15382,16;8,944
05;2025;09;30;11;11;02;0,371;-0,146;-0,174;25,408;23,567;23,193;-1128,457;-1781,855;16426,57;8,944
05;2025;09;30;11;11;03;0,544;-0,192;0,166;24,051;26,372;26,061;-488,398;-1016,171;15552,18;8,944
05;2025;09;30;11;11;03;0,68;-0,245;0,262;25,364;20,055;26,445;-622,148;-1083,184;15616,71;8,944
05;2025;09;30;11;11;04;0,773;-0,191;-0,104;26,165;22,131;27,416;-822,175;-744,279;15741,08;8,944
05;2025;09;30;11;11;04;0,578;-0,126;-0,012;22,382;22,772;33,558;-1594,246;-886,875;15836,4;8,944
05;2025;09;30;11;11;05;0,791;-0,088;0,228;24,852;28,338;27,032;-2585,443;-1426,88;16171,8;8,944
05;2025;09;30;11;11;05;0,526;-0,197;0,188;20,781;25,643;23,644;-1577,256;-1764,025;16000,66;8,944
05;2025;09;30;11;11;06;0,707;-0,162;0,323;25,186;23,567;27,755;-631,657;-811,92;15614,43;8,944
05;2025;09;30;11;11;06;0,694;-0,275;-0,425;26,298;25,665;25,609;-589,729;-1029,983;15714,08;8,944
05;2025;09;30;11;11;07;0,798;-0,259;0,066;22,093;19,37;22,199;-720,131;-1029,083;15732,24;8,944
05;2025;09;30;11;11;07;1,075;-0,405;-0,838;22,16;27,211;25,316;-680,918;-2150,503;16168,35;8,944
05;2025;09;30;11;11;08;0,945;-0,27;0,047;22,382;24,384;27,709;-335,926;-800,3;15796,5;8,944
05;2025;09;30;11;11;08;0,759;-0,249;-0,223;20,158;25,577;25,587;-697,24;-573,175;15758,42;8,944
05;2025;09;30;11;11;09;0,926;-0,278;0,173;27,389;20,497;29,177;-480,122;-681,479;15560,22;8,944
05;2025;09;30;11;11;09;0,88;-0,416;-0,413;27,344;23,346;27,506;-203,16;-3575,635;15741,55;8,944
05;2025;09;30;11;11;10;0,79;-0,228;-0,297;23,339;25,113;25,767;-1037,059;-205,852;15267,21;8,944
05;2025;09;30;11;11;10;0,404;-0,215;0,331;21,159;24,958;28,951;-395,152;-901,842;15334,76;8,944
05;2025;09;30;11;11;11;0,497;-0,17;0,054;24,986;21,645;23,035;-1002,084;-693,382;15806,02;8,944
05;2025;09;30;11;11;11;1,163;-0,331;-0,311;27,144;24,45;29,674;-740,979;-891,016;15722,91;8,944
05;2025;09;30;11;11;12;0,899;-0,225;0,117;22,783;27,874;27,732;-762,4;-679,834;15757,98;8,944
05;2025;09;30;11;11;12;0,509;-0,135;0,172;27,922;20,276;25,203;-750,435;-687,499;15865,58;8,944
05;2025;09;30;11;11;13;0,796;-0,344;-0,159;24,585;24,494;27,28;-334,926;-1170,005;15603,07;8,944
05;2025;09;30;11;11;13;0,717;-0,249;-0,137;27,656;24,097;26,151;-803,669;-995,138;15779,58;8,944
05;2025;09;30;11;11;14;0,93;-0,218;0,022;19,713;21,226;24,999;-717,247;-1797,759;15945,99;8,944
05;2025;09;30;11;11;14;0,802;-0,346;0,044;28,968;27,962;28,319;-434,717;-1539,067;15979,34;8,944
05;2025;09;30;11;11;15;0,81;-0,275;-0,129;25,319;25,113;25,88;-564,998;-1344,04;15724;8,944
05;2025;09;30;11;11;15;0,68;-0,246;-0,124;21,982;26,306;25,112;-748,837;-1191,263;16089,46;8,944
05;2025;09;30;11;11;16;0,445;-0,202;-0,312;21,381;23,39;24,141;-545,354;-1048,967;15844,77;8,944
05;2025;09;30;11;11;16;0,627;-0,288;0,113;25,319;24,98;26,129;25,57;-765,731;14957,78;8,944
05;2025;09;30;11;11;17;0,844;-0,287;-0,032;25,052;21,645;22,357;-839,991;-806,932;15742,18;8,944
05;2025;09;30;11;11;17;0,803;-0,394;-0,36;23,673;25,334;27,958;-840,386;-859,343;15514,22;8,944
05;2025;09;30;11;11;18;0,693;-0,264;-0,345;23,206;24,428;29,38;-774,147;-744,882;15837,14;8,944
05;2025;09;30;11;11;18;0,487;-0,207;-0,259;27,522;22,772;22,064;-781,784;203,89;16270,28;8,944
05;2025;09;30;11;11;19;0,316;-0,043;0,179;22,961;24,119;27,1;-1513,968;-419,375;15678,67;8,944
05;2025;09;30;11;11;19;0,928;-0,279;0,233;23,784;25,996;28,477;-501,35;-1201,903;15648,65;8,944
05;2025;09;30;11;11;20;0,535;-0,469;0,215;27,922;28,161;28,884;-598,26;-1423,455;15825,4;8,944
05;2025;09;30;11;11;20;0,794;-0,366;-0,748;22,983;24,782;22,899;-601,846;-619,649;15786,77;8,944
05;2025;09;30;11;11;21;0,924;-0,296;0,186;22,872;24,318;27,19;277,256;-1393,332;15681,59;8,944
05;2025;09;30;11;11;21;0,777;-0,333;-0,429;26,832;22,683;27,145;-684,421;-156,741;15867,59;8,944
05;2025;09;30;11;11;22;0,787;-0,276;-0,136;23,784;23,964;27,709;-821,144;-1400,792;15626,77;8,944
05;2025;09;30;11;11;22;0,498;-0,292;0,067;20,847;26,107;25,451;-1058,857;-1284,824;15942,26;8,944
05;2025;09;30;11;11;23;0,677;-0,127;0,077;22,694;24,252;26,693;-601,674;-1612,66;15996,8;8,944
05;2025;09;30;11;11;23;0,456;-0,205;0,046;30,793;21,049;27,122;-1410,939;143,285;16417,13;8,944
05;2025;09;30;11;11;24;0,382;-0,169;-0,068;23,606;26,107;21,047;-295,007;-1223,131;15464,03;8,944
06;2025;09;30;11;17;02;1,508;-0,125;-3,376;24,118;24,207;-0,248;-703,829;264,935;16077,23;8,944
06;2025;09;30;11;17;03;1,597;-0,121;1,633;22,182;25,864;-0,271;-1157,453;654,822;15951,86;8,944
06;2025;09;30;11;17;03;1,436;-0,153;0,867;21,493;21,756;-0,068;-685,572;528,102;15919,38;8,944
06;2025;09;30;11;17;04;1,475;-0,065;-6,322;26,009;24,163;0,068;-546,715;760,201;15722,47;8,944
06;2025;09;30;11;17;04;1,496;-0,08;-3,057;26,476;23,169;-0,113;-682,463;767,625;15620,21;8,944
06;2025;09;30;11;17;05;1,542;-0,071;0,122;25,453;24,583;2,733;-921,75;1354,399;15659,54;8,944
06;2025;09;30;11;17;05;1,452;-0,104;-0,041;26,031;23,545;17,615;-907,584;207,89;15716,87;8,944
06;2025;09;30;11;17;06;1,521;-0,087;-0,097;22,516;20,055;22,109;-1197,749;1235,709;15607,41;8,944
06;2025;09;30;11;17;06;1,601;-0,126;-0,15;26,588;23,633;18,405;-1204,629;1178,534;15701,58;8,944
06;2025;09;30;11;17;07;1,545;-0,048;-5,019;23,517;24,826;0,361;-1096,348;508,184;16250,58;8,944
06;2025;09;30;11;17;07;1,577;-0,069;-5,752;21,226;22,97;0,7;-555,052;1441,824;15208,23;8,944
06;2025;09;30;11;17;08;1,579;-0,22;0,164;25,876;20,961;-0,135;-1432,305;617,781;15874,27;8,944
06;2025;09;30;11;17;08;1,454;-0,122;-1,75;24,118;22,021;0,09;52,167;561,56;15192,45;8,944
06;2025;09;30;11;17;09;1,488;0,006;0,171;23,228;23,368;5,352;-1043,575;774,046;16015,84;8,944
06;2025;09;30;11;17;09;1,56;-0,16;-4,049;22,672;24,494;0,09;-1040,528;210,745;16521,41;8,944
06;2025;09;30;11;17;10;1,575;-0,147;0,703;24,363;24,737;0,226;-1060,436;227,921;15953,56;8,944
06;2025;09;30;11;17;10;1,525;-0,124;2,098;23,05;23,103;0,068;-389,955;709,931;15530,05;8,944
06;2025;09;30;11;17;11;1,505;-0,165;-2,141;23,984;23,832;-0,023;-574,447;467,31;15627,66;8,944
06;2025;09;30;11;17;11;1,544;-0,123;-0,158;26,209;23,456;3,229;-50,992;305,87;15423,25;8,944
06;2025;09;30;11;17;12;1,534;-0,131;3,669;25,72;20,74;-0,09;-721,469;780,157;15501,93;8,944
06;2025;09;30;11;17;12;1,564;-0,092;-0,926;22,761;24,296;-0,248;-788,131;975,895;15705,56;8,944
06;2025;09;30;11;17;13;1,431;-0,115;4,115;22,294;21,424;-0,045;-195,652;167,09;15445,31;8,944
06;2025;09;30;11;17;13;1,459;-0,053;-0,551;23,406;20,011;8,785;-895,339;707,403;15611,96;8,944
06;2025;09;30;11;17;14;1,463;-0,129;0,129;24,096;24,494;13,685;-1015,326;366,994;16143,15;8,944
06;2025;09;30;11;17;14;1,41;-0,156;-1,488;25,141;19,392;0,497;-669,204;1107,55;15543,29;8,944
06;2025;09;30;11;17;15;1,522;-0,176;0,124;25,965;25,135;2,055;-1247,651;714,261;16206,77;8,944
06;2025;09;30;11;17;15;1,49;-0,066;2,049;25,742;21,844;-0,203;-588,567;825,842;16133,62;8,944
06;2025;09;30;11;17;16;1,536;-0,046;1,759;22,983;26,814;-0,565;-728,71;354,604;16119,62;8,944
06;2025;09;30;11;17;16;1,555;-0,065;-1,24;21,025;24,075;-0,361;-973,646;588,729;16164,95;8,944
06;2025;09;30;11;17;17;1,491;-0,044;-1,13;22,093;21,159;-0,384;-207,878;456,008;15844,21;8,944
06;2025;09;30;11;17;17;1,517;-0,027;-3,567;25,809;20,276;-0,045;-1539,263;412,42;16240,76;8,944
06;2025;09;30;11;17;18;1,431;-0,094;-2,925;23,851;19,503;0,045;-775,068;652,649;15640,18;8,944
06;2025;09;30;11;17;18;1,611;-0,054;-2,302;25,119;24,428;0,023;-871,167;537,072;16017,37;8,944
06;2025;09;30;11;17;19;1,529;-0,028;-4,676;22,471;25,223;2,01;-886,434;861,484;15560,35;8,944
06;2025;09;30;11;17;19;1,537;-0,12;5,297;26,054;23,721;0,587;-443,485;1194,887;15251,59;8,944
06;2025;09;30;11;17;20;1,638;-0,121;0,256;24,429;24,517;3,162;-161,106;722,303;15533,45;8,944
06;2025;09;30;11;17;20;1,549;-0,102;1,533;22,227;16,897;0,203;-794,399;1087,074;16051,06;8,944
06;2025;09;30;11;17;21;1,638;-0,052;-0,222;24,207;23,986;4,81;-686,424;635,82;15644,56;8,944
06;2025;09;30;11;17;21;1,531;-0,026;0,253;26,054;23,611;6,775;-1224,162;689,669;16032,63;8,944
06;2025;09;30;11;17;22;1,541;-0,023;-1,143;26,944;26,946;-0,023;-816,677;983,306;15632,25;8,944
06;2025;09;30;11;17;22;1,391;-0,027;0,975;24,274;20,718;-0,113;-959,895;1111,326;15940,75;8,944
06;2025;09;30;11;17;23;1,532;-0,037;-0,025;26,521;26,063;4,855;-528,913;884,343;15130,18;8,944
06;2025;09;30;11;17;23;1,356;-0,032;0,188;22,093;24,494;14,747;-455,422;814,42;15745,3;8,944
06;2025;09;30;11;17;24;1,467;0,014;-0,179;21,404;26,107;11,066;-1061,897;896,639;16079,65;8,944
06;2025;09;30;11;17;24;1,499;-0,016;0,047;21,804;23,169;9,507;-424,975;272,505;15697,85;8,944
06;2025;09;30;11;17;25;1,555;-0,029;-0,054;21,648;20,651;1,468;-914,668;1210,867;15454,08;8,944
06;2025;09;30;11;17;25;1,467;-0,004;0,267;21,07;21,667;2,123;-1066,632;762,529;16088,62;8,944
06;2025;09;30;11;17;26;1,513;-0,003;-0,106;21,515;23,766;8,672;-787,233;370,167;15873,25;8,944
06;2025;09;30;11;17;26;1,563;0,003;-0,071;25,253;27,675;17,005;-557,447;789,894;15597,06;8,944
06;2025;09;30;11;17;27;1,563;-0,022;2,208;23,384;23,236;0;-756,731;528,093;15802,45;8,944
06;2025;09;30;11;17;27;1,501;-0,046;-0,117;22,827;24,605;-0,135;-832,656;611,272;16253,83;8,944
06;2025;09;30;11;17;28;1,558;-0,039;-1,94;27,122;21,712;-0,09;-868,997;131,872;16139,47;8,944
06;2025;09;30;11;17;28;1,499;-0,006;-3,802;21,537;21,38;-0,113;-815,273;705,311;15849,81;8,944
06;2025;09;30;11;17;29;1,558;-0,005;0,76;25,764;25,157;0,203;-921,164;1165,834;15746,92;8,944
06;2025;09;30;11;17;29;1,641;-0,057;-0,064;21,715;24,494;9,214;-894,885;496,998;15869,46;8,944
06;2025;09;30;11;17;30;1,469;-0,029;0,169;27,544;26,88;1,355;-538,611;472,604;15629,6;8,944
06;2025;09;30;11;17;30;1,548;0,004;0,051;24,741;24,207;5,714;-586,57;510,461;15762,04;8,944
06;2025;09;30;11;17;31;1,411;0,001;0,071;25,23;24,494;4,946;-480,779;535,802;15580,51;8,944
06;2025;09;30;11;17;31;1,492;-0,02;0,233;23,295;26,35;-0,113;-279,806;-151,742;15993,59;8,944
06;2025;09;30;11;17;32;1,549;-0,097;1,2;25,208;20,254;-0,226;-719,168;831,331;15112,96;8,944
06;2025;09;30;11;16;00;1,488;-0,156;-0,303;25,23;21,645;29,268;-188,866;62,684;15525,77;8,944
06;2025;09;30;11;16;00;1,47;-0,197;0,188;26,165;24,34;26,219;-830,209;-59,999;15966,9;8,944
06;2025;09;30;11;16;01;1,524;-0,187;-0,128;22,627;26,593;27,348;-509,864;-829,419;15772,3;8,944
06;2025;09;30;11;16;01;1,567;-0,211;-0,063;29,146;22,44;25,18;-552,565;-157,814;15772,85;8,944
06;2025;09;30;11;16;02;1,916;-0,113;0,399;26,832;27,034;25,293;-494,239;1075,504;15454,85;8,95
06;2025;09;30;11;16;02;1,369;-0,266;-0,088;22,427;26,924;28,929;-775,429;91,06;15800,23;8,949
06;2025;09;30;11;16;03;1,511;-0,2;-0,196;23,962;20,32;23,486;-343,623;-549,547;16002,92;8,95
06;2025;09;30;11;16;03;1,358;-0,26;-0,066;26,254;23,015;25,428;-637,375;205,522;15886,32;8,949
06;2025;09;30;11;16;04;1,187;-0,195;-0,07;25,653;25,577;24,525;-238,082;423,245;15446,14;8,95
06;2025;09;30;11;16;04;1,23;-0,157;-0,134;23,45;24,119;23,215;-110,77;85,135;15620,88;8,949
06;2025;09;30;11;16;05;1,172;-0,13;0,372;24,496;23,456;23,012;82,527;-438,605;15742,98;8,944
06;2025;09;30;11;16;05;1,346;-0,144;-0,027;22,471;23,92;27,213;-13,59;-291,094;15881,71;8,949
06;2025;09;30;11;16;06;1,21;-0,246;-0,104;25,698;26,041;23,735;-348,273;-676,585;15815,43;8,944
06;2025;09;30;11;16;06;1,273;-0,195;0,122;25,831;25,002;24,39;350,925;615,663;15617,81;8,949
06;2025;09;30;11;16;07;1,401;-0,377;0,031;23,384;25,4;30,555;-3,402;-140,215;15712,43;8,944
06;2025;09;30;11;16;07;1,455;-0,372;-0,024;22,294;24,009;26,264;-202,139;-790,715;15622,42;8,958
06;2025;09;30;11;16;08;1,384;-0,408;-0,015;22,227;25,113;24,932;-419,071;-90,8;15580,89;8,95
06;2025;09;30;11;16;08;1,358;-0,29;-0,251;22,56;25,488;29,29;-446,721;-438,411;15991,99;8,954
06;2025;09;30;11;16;09;1,224;-0,322;0,03;24,585;23,236;26,716;-726,835;8,502;15981,2;8,944
06;2025;09;30;11;16;09;1,177;-0,397;-0,172;24,162;23,788;27,8;-442,258;-165,559;15907,11;8,944
06;2025;09;30;11;16;10;1,493;-0,349;-0,075;26,921;25,179;25,564;-111,508;-775,802;15815,12;8,95
06;2025;09;30;11;16;10;1,532;-0,355;-0,025;25,831;27,079;25,587;-451,54;213,645;15864,33;8,944
06;2025;09;30;11;16;11;1,206;-0,212;-0,053;25,075;26,085;26,603;-716,671;-410,027;15709,77;8,95
06;2025;09;30;11;16;11;0,966;-0,28;0,356;25,987;24,958;24,48;-665,413;-1106,664;15875,7;8,944
06;2025;09;30;11;16;12;1,035;-0,379;0,295;22,827;26,637;27,642;-707,968;-202,24;15799,8;8,96
06;2025;09;30;11;16;12;1,068;-0,368;-0,022;25,653;23,633;27,913;-500,151;-1083,291;15963,44;8,958
06;2025;09;30;11;16;13;1,347;-0,329;-0,112;23,984;24,031;23,012;-58,615;-586,557;15548,89;8,96
06;2025;09;30;11;16;13;1,367;-0,339;0,033;27,767;27,476;24,638;-496,594;-441,589;15799,97;8,949
06;2025;09;30;11;16;14;1,432;-0,429;-0,208;24,585;23,721;27,913;-542,778;-673,89;15835,79;8,96
06;2025;09;30;11;16;14;1,258;-0,306;0,046;23,228;24,163;29,2;73,139;-936,706;15649,27;8,968
06;2025;09;30;11;16;15;1,321;-0,332;0,096;27,767;25,51;23,983;-1249,486;-545,453;16088,93;8,966
06;2025;09;30;11;16;15;1,285;-0,43;0,008;26,81;22,86;23,554;-371,166;-1336,779;15862,05;8,973
06;2025;09;30;11;16;16;1,431;-0,424;-0,505;25,564;22,529;26,016;-267,953;-226,423;15631,44;8,966
06;2025;09;30;11;16;16;1,204;-0,262;0,153;23,517;24,384;25,745;-35,711;-971,179;15613,78;8,968
06;2025;09;30;11;16;17;1,003;-0,227;0,001;24,318;24,207;24,751;-371,975;-588,436;15930,43;8,96
06;2025;09;30;11;16;17;1,187;-0,442;-0,277;25,475;21,954;23,622;-162,488;-381,175;15725,17;8,982
06;2025;09;30;11;16;18;1,22;-0,379;-0,083;27,544;22,374;27,551;-243,137;-1195,259;15641,89;8,96
06;2025;09;30;11;16;18;1,345;-0,337;0,021;23,117;21,469;24,661;-681,865;-67,661;16031,17;8,963
06;2025;09;30;11;16;19;1,221;-0,245;-0,096;25,809;20,254;23,848;-517,838;-863,224;15816,33;8,977
06;2025;09;30;11;16;19;1,276;-0,473;-0,072;21,804;22,97;23,848;-729,697;-72,197;15871,19;8,968
06;2025;09;30;11;16;20;1,28;-0,388;0,367;22,449;23,191;25,541;-227,565;-465,769;15727,19;8,977
06;2025;09;30;11;16;20;1,408;-0,304;0,07;24,096;23,589;24,864;-625,75;-297,621;15933,31;8,973
06;2025;09;30;11;16;21;1,323;-0,313;-0,144;22,338;25,731;24,525;-174,986;-531,548;15911,3;8,982
06;2025;09;30;11;16;21;1,333;-0,286;-0,058;27,789;26,858;26,806;-158,868;-312,589;15635,93;8,977
06;2025;09;30;11;16;22;1,313;-0,313;0,259;29,28;24,892;29,81;-343,18;-1016,847;15709,49;8,96
06;2025;09;30;11;16;22;1,237;-0,466;-0,254;26,387;23,037;25,745;-271,885;-343,17;15714,39;8,982
06;2025;09;30;11;16;23;1,108;-0,262;0,083;22,049;22,639;26,829;-450,538;-1218,578;16023,91;8,966
06;2025;09;30;11;16;23;1,461;-0,353;0,241;24,229;23,876;27,167;-406,896;-374,344;15802,85;8,968
