Desktop_Software_Build_Version,2.0
#;Jahr;Monat;Tag;Stunde;Minute;Sekunde;VelX;VelY;VelZ;SNR1;SNR2;SNR3;AccX;AccY;AccZ;Temp
();();();();();();();(m/s);(m/s);(m/s);(dB);(dB);(dB);(cnts);(cnts);(cnts);(° C)
01;2025;09;30;13;23;17;0,43;-0,039;-0,071;22,182;22,462;23,283;-897,16;431,827;15811,19;9,284
01;2025;09;30;13;23;18;0,425;-0,062;-0,074;20,825;17,736;21,747;-898,778;412,848;15792,38;9,284
01;2025;09;30;13;23;18;0,377;-0,121;0,031;19,49;22,728;22,199;-1023,994;396,06;15850,58;9,284
01;2025;09;30;13;23;19;0,225;0,03;0,03;25,497;20,077;22,538;-890,325;457,165;15791,59;9,284
01;2025;09;30;13;23;19;0,393;0,102;-0,241;19,223;22,573;26,964;-928,036;399,057;15830,03;9,284
01;2025;09;30;13;23;20;0,436;-0,048;-0,063;22,672;23,346;25,587;-920,831;414,005;15788,34;9,284
01;2025;09;30;13;23;20;0,436;-0,04;-0,172;20,692;17,89;21,454;-1034,001;551,086;15840,95;9,284
01;2025;09;30;13;23;21;0,364;-0,033;0,008;17,376;17,648;21,499;-1000,575;405,278;15792,43;9,284
01;2025;09;30;13;23;21;0,3;-0,058;0,031;22,583;25,952;22,402;-966,48;386,52;15843,94;9,284
01;2025;09;30;13;23;22;0,408;-0,112;0,044;23,673;20,519;19,467;-1001,708;437,502;15805,85;9,284
01;2025;09;30;13;23;22;0,422;-0,058;0,035;22,427;21,38;20,144;-965,41;356,217;15810,19;9,284
01;2025;09;30;13;23;23;0,31;-0,008;-0,038;17,71;20,033;20,867;-941,307;369,91;15825,11;9,284
01;2025;09;30;13;23;23;0,299;-0,026;0,066;18,556;21,977;21,973;-953,78;350,418;15846,88;9,284
01;2025;09;30;13;23;24;0,461;-0,145;-0,207;18,934;23,346;21,86;-998,061;447,635;15805,67;9,284
01;2025;09;30;13;23;24;0,222;-0,144;-0,093;21,493;21,38;24,909;-901,629;428,975;15788,37;9,284
01;2025;09;30;13;23;25;0,514;-0,005;-0,23;17,51;17,559;24,728;-949,627;493,246;15798,9;9,284
02;2025;09;30;13;28;25;0,696;-0,151;-0,036;20,758;20,408;24,028;-801,166;482,622;15809,22;9,284
02;2025;09;30;13;28;25;0,616;-0,04;0,359;22,338;20,21;21,906;-809,244;541,937;15784,15;9,284
02;2025;09;30;13;28;26;0,592;-0,13;0,057;19,601;20,894;20,099;-764,223;358,534;15801,18;9,284
02;2025;09;30;13;28;26;0,578;-0,059;0,146;20,692;19,591;22,493;-799,347;430,698;15812,15;9,284
02;2025;09;30;13;28;27;0,481;-0,101;0,068;20,58;22,507;19,105;-791,573;486,123;15826,31;9,284
02;2025;09;30;13;28;27;0,707;-0,101;-0,095;19,001;22,573;25,767;-806,975;534,228;15796,29;9,284
02;2025;09;30;13;28;28;0,698;-0,1;-0,289;20,558;23,898;21,928;-786,302;531,635;15802,64;9,284
02;2025;09;30;13;28;28;0,673;-0,033;-0,372;21,737;19,68;21,838;-814,296;571,845;15787,61;9,284
02;2025;09;30;13;28;29;0,602;-0,056;0,066;19,512;18,531;21,951;-771,653;505,075;15823,7;9,284
02;2025;09;30;13;28;29;0,619;-0,11;-0,054;21,292;20,298;20,957;-778,609;467,191;15797,51;9,284
02;2025;09;30;13;28;30;0,554;-0,135;-0,049;20,647;20,298;22,131;-798,919;434,945;15792,93;9,284
02;2025;09;30;13;28;30;0,562;-0,183;-0,653;21,582;20,872;22,56;-895,676;495,459;15816,91;9,284
02;2025;09;30;13;28;31;0,729;-0,048;-0,086;22,761;21,027;23,915;-895,488;514,495;15825,72;9,284
02;2025;09;30;13;28;31;0,647;-0,1;-0,013;20,425;20,055;19,105;-803,476;491,188;15845,07;9,284
02;2025;09;30;13;28;32;0,616;-0,158;0,022;20,959;19,414;21,093;-871,979;496,494;15796,34;9,284
02;2025;09;30;13;28;32;0,648;-0,173;-0,165;23,05;22,485;20,551;-887,923;445,601;15811,81;9,284
02;2025;09;30;13;28;33;0,608;-0,247;0,051;19,935;21,535;25,722;-857,794;483,311;15798,87;9,284
02;2025;09;30;13;28;33;0,996;-0,124;0,001;18,823;19,326;25,993;-836,688;468,621;15767,43;9,284
02;2025;09;30;13;28;34;0,804;-0,023;-0,103;19,735;21,778;22,786;-803,307;494,696;15817;9,284
02;2025;09;30;13;28;34;0,775;-0,012;0,093;18,912;18,31;26,151;-841,06;478,972;15795,25;9,284
02;2025;09;30;13;28;35;0,705;0,066;-0,104;21,804;17,648;20,302;-847,523;516,299;15832,58;9,284
02;2025;09;30;13;28;35;0,641;-0,018;-0,086;21,226;18,2;21,996;-852,764;584,539;15789,35;9,284
02;2025;09;30;13;28;36;0,647;-0,027;-0,069;20,714;24,87;23,193;-910,887;562,222;15838,57;9,284
02;2025;09;30;13;28;36;0,656;0,071;0,16;24,029;19,437;19,715;-949,579;663,182;15787,87;9,284
02;2025;09;30;13;28;37;0,714;-0,028;0,263;21,96;22,529;27,303;-857,9;551,665;15783,94;9,284
02;2025;09;30;13;28;37;0,583;-0,07;0,028;22,583;21,181;18,902;-857,151;538,4;15792,17;9,284
02;2025;09;30;13;28;38;0,591;-0,079;-0,097;21,337;19,569;23,915;-837,383;553,242;15831,93;9,284
02;2025;09;30;13;28;38;0,524;-0,104;-0,064;19,891;25,025;23,757;-865,131;537,798;15774,17;9,284
02;2025;09;30;13;28;39;0,645;-0,093;0,109;21,982;17,625;22,493;-824,928;589,654;15797;9,284
02;2025;09;30;13;28;39;0,697;-0,161;-0,099;21,27;19,834;22,154;-829,485;605,471;15795;9,284
02;2025;09;30;13;28;40;0,669;-0,153;-0,022;19,245;17,625;23,667;-808,616;581,039;15794,89;9,284
02;2025;09;30;13;28;40;0,685;0,039;-0,078;19,401;19,348;20,054;-716,938;534,919;15770,35;9,284
02;2025;09;30;13;28;41;0,726;-0,022;-0,108;24,652;18,089;21,454;-811,517;533,201;15811,74;9,284
02;2025;09;30;13;28;41;0,698;-0,153;-0,16;20,936;22,683;21,747;-798,034;564,591;15797,76;9,284
02;2025;09;30;13;28;42;0,903;-0,044;-0,365;22,627;22,462;24,728;-874,803;576,881;15820,05;9,284
02;2025;09;30;13;28;42;0,438;-0,026;0,21;18,756;20,165;21,973;-872,81;528,239;15814,35;9,284
02;2025;09;30;13;28;43;0,582;0,015;-0,022;22,116;22,374;21,567;-826,242;561,963;15786,06;9,284
02;2025;09;30;13;28;43;0,717;-0,014;0,011;19,69;23,412;22,357;-830,441;575,603;15805,54;9,284
02;2025;09;30;13;28;44;0,652;-0,131;-0,055;22,672;25,179;22,628;-842,386;565,848;15779,12;9,284
02;2025;09;30;13;28;44;0,702;-0,119;0,067;22,405;20,32;22,312;-889,632;551,482;15803,91;9,284
02;2025;09;30;13;28;45;0,747;-0,03;0,138;17,688;23,081;23,622;-814,038;539,891;15807,04;9,284
02;2025;09;30;13;28;45;0,761;0,025;-0,02;19,98;20,961;23,938;-855,932;560,631;15801,78;9,284
02;2025;09;30;13;28;46;0,831;-0,097;-0,122;21,137;19,127;24,119;-854,739;526,704;15788,96;9,284
02;2025;09;30;13;28;46;0,892;-0,034;-0,058;19,913;20,894;23,87;-858,384;516,454;15798,56;9,284
02;2025;09;30;13;28;47;0,553;-0,176;-0,254;21,648;19,414;21,296;-831,262;639,823;15800,67;9,284
02;2025;09;30;13;28;47;0,818;0,02;-0,036;20,358;19,26;23,26;-822,102;451,875;15809,75;9,284
02;2025;09;30;13;28;48;0,863;-0,002;0,005;20,758;20,673;22,944;-862,263;675,814;15827,44;9,284
02;2025;09;30;13;28;48;0,689;-0,091;0,022;20,202;19,724;21,454;-802,658;525,018;15832,47;9,284
02;2025;09;30;13;28;49;0,603;-0,118;-0,068;21,626;20,32;20,438;-854,39;581,884;15803,97;9,284
02;2025;09;30;13;28;49;0,659;-0,172;-0,068;19,557;19,768;21,522;-842,676;695,979;15845,38;9,284
02;2025;09;30;13;28;50;0,806;-0,101;-0,165;19,268;18,531;21,522;-852,449;592,201;15737,5;9,284
02;2025;09;30;13;28;50;0,693;-0,109;0,043;20,135;20,563;22,944;-826,577;579,597;15797,47;9,284
02;2025;09;30;13;28;51;0,911;-0,097;0,038;20,202;22,33;27,822;-862,65;686,948;15811,24;9,284
02;2025;09;30;13;28;51;0,876;-0,07;0;22,427;19,724;23,87;-951,122;707,184;15789,08;9,284
02;2025;09;30;13;28;52;0,947;-0,068;-0,095;22,36;23,28;20,438;-766,19;545,366;15763,55;9,284
02;2025;09;30;13;28;52;0,726;-0,048;0,041;19,957;20,938;23,983;-878,292;570,352;15829,59;9,284
02;2025;09;30;13;28;53;0,886;-0,05;-0,036;25,609;22,705;21,725;-829,977;603,198;15796,76;9,284
02;2025;09;30;13;28;53;0,672;-0,159;-0,026;21,426;20,386;23,17;-846,958;704,475;15769,22;9,284
02;2025;09;30;13;28;54;0,825;-0,09;-0,1;21,203;20,475;24,412;-857,303;599,831;15789,94;9,284
02;2025;09;30;13;28;54;0,763;-0,093;0,014;19,69;22,308;24,344;-852,468;689,812;15855,49;9,284
02;2025;09;30;13;26;24;0,431;-0,103;-0,048;24,585;18,862;25,428;-668,865;419,801;15730,44;9,284
02;2025;09;30;13;26;25;0,604;0,068;0,032;23,139;21,999;26,354;-699,007;479,951;15795,35;9,284
02;2025;09;30;13;26;25;0,706;0,089;-0,108;24,14;18,84;20,483;-697,649;677,992;15754,39;9,284
02;2025;09;30;13;26;26;0,598;0,149;0,033;22,738;20,607;22,899;-927,949;387,886;15908,82;9,284
02;2025;09;30;13;26;26;0,591;0,019;-0,099;22,872;25,268;23,419;-910,118;605,574;15830,94;9,284
02;2025;09;30;13;26;27;0,567;0,079;0,003;22,16;16,742;21,273;-803,498;377,493;15867,1;9,284
02;2025;09;30;13;26;27;0,658;0,02;-0,039;22,294;23,015;21,07;-796,705;763,539;15743,63;9,284
02;2025;09;30;13;26;28;0,516;-0,017;-0,112;21,003;23,037;23,938;-749,511;550,463;15808,05;9,284
02;2025;09;30;13;26;28;0,474;0,06;0,202;22,583;22,242;26,219;-994,386;594,902;15911,07;9,284
02;2025;09;30;13;26;29;0,546;0,105;-0,066;24,741;21,491;24,774;-757,541;665,591;15769,99;9,284
02;2025;09;30;13;26;29;0,627;0,03;-0,064;22,427;19,657;21,296;-712,265;507,239;15828,29;9,284
02;2025;09;30;13;26;30;0,422;-0,027;0,046;20,981;20,828;24,096;-818,729;584,017;15805,4;9,284
02;2025;09;30;13;26;30;0,608;0,064;-0,061;20,603;22,131;23,035;-924,172;614,8;15862,77;9,284
02;2025;09;30;13;26;31;0,644;0,094;-0,076;21,27;24,318;25,496;-813,788;671,087;15851,85;9,284
02;2025;09;30;13;26;31;0,715;-0,069;-0,209;22,027;21,137;22,628;-736,95;689,436;15831,88;9,284
02;2025;09;30;13;26;32;0,565;0,043;-0,001;23,272;23,744;22,741;-762,228;741,997;15798,63;9,284
02;2025;09;30;13;26;32;0,579;-0,007;0,029;27,389;20,916;24,774;-694,572;589,855;15808,54;9,284
02;2025;09;30;13;26;33;0,539;0,034;-0,061;23,028;22,838;25,27;-832,897;530,925;15886,34;9,284
02;2025;09;30;13;26;33;0,461;0,026;0,135;24,14;22,131;22,244;-733,496;525,442;15864,53;9,284
02;2025;09;30;13;26;34;0,503;0,067;0,034;18,578;22,772;23,035;-700,806;588,794;15729,4;9,284
02;2025;09;30;13;26;34;0,437;-0,021;0,019;18,734;21,424;23,78;-828,89;506,376;15880,78;9,284
02;2025;09;30;13;26;35;0,573;-0,088;-0,115;23,962;23,854;25,157;-540,853;650,142;15712,44;9,284
02;2025;09;30;13;26;35;0,458;-0,028;-0,02;21,137;25,599;24,096;-747,733;670,805;15834,49;9,284
02;2025;09;30;13;26;36;0,488;-0,061;-0,155;23,339;25,135;20,28;-673,113;654,759;15782,26;9,284
02;2025;09;30;13;26;36;0,489;0,142;-0,007;24,763;21,667;21,996;-951,421;543,691;15905,16;9,284
02;2025;09;30;13;26;37;0,494;0,035;-0,034;23,45;21,446;21,431;-800,897;531,654;15864,35;9,284
02;2025;09;30;13;26;37;0,631;0,027;0,089;19,824;19,127;22,357;-673,962;458,436;15838,34;9,284
02;2025;09;30;13;26;38;0,716;0,11;0,176;21,137;21,049;25,993;-651,234;658,849;15744,2;9,284
02;2025;09;30;13;26;38;0,727;0,092;-0,278;23,984;21,314;21,996;-863,904;395,874;15910,16;9,284
02;2025;09;30;13;26;39;0,761;0,14;-0,276;19,668;21,248;22,47;-657,05;596,474;15737,3;9,284
02;2025;09;30;13;26;39;0,668;0,1;0,522;20,803;22,153;23,757;-766,437;682,808;15774,82;9,284
02;2025;09;30;13;26;40;0,709;0,056;-0,149;23,962;18,443;26,264;-725,652;669,139;15793,96;9,284
02;2025;09;30;13;26;40;0,768;0,171;-0,069;20,914;20,364;23,193;-675,241;560,479;15790,79;9,284
02;2025;09;30;13;26;41;0,64;0,075;-0,061;21,715;25,709;24,683;-837,551;664,001;15837,96;9,284
02;2025;09;30;13;26;41;0,65;0,089;-0,07;23,562;21,292;21,228;-747,896;544,987;15834,44;9,284
02;2025;09;30;13;26;42;0,449;0,016;0,021;21,693;22,22;20,754;-723,547;723,273;15794,99;9,284
02;2025;09;30;13;26;42;0,593;0,03;-0,158;21,337;22,507;24,909;-698,04;558,128;15831,97;9,284
02;2025;09;30;13;26;43;0,592;0,023;0,064;19,757;22,772;21,86;-748,719;584,828;15825,44;9,284
02;2025;09;30;13;26;43;0,526;-0,002;-0,127;21,76;21,159;20,709;-711,328;545,861;15811,6;9,284
02;2025;09;30;13;26;44;0,614;0,017;-0,219;20,402;21,314;24,819;-647,763;388,098;15819,04;9,284
02;2025;09;30;13;26;44;0,54;0,002;0,222;22,049;23,655;24,051;-755,732;572,602;15859,09;9,284
02;2025;09;30;13;26;45;0,518;0,056;0,038;21,671;21,292;23,215;-776,319;515,83;15826,65;9,284
02;2025;09;30;13;26;45;0,691;0,009;-0,066;20,158;19,127;23,396;-624,438;612,037;15760,2;9,284
02;2025;09;30;13;26;46;0,586;-0,11;-0,113;18,845;20,43;24,977;-686,827;817,817;15749,33;9,284
02;2025;09;30;13;26;46;0,899;0,024;-0,452;20,247;17,36;22,289;-770,084;590,516;15865,62;9,284
02;2025;09;30;13;26;47;0,368;0,09;0,207;24,785;20,276;24,367;-696,961;707,34;15747,29;9,284
02;2025;09;30;13;26;47;0,572;0,087;-0,042;18,756;21,446;22,944;-814,426;746,42;15844,51;9,284
02;2025;09;30;13;26;48;0,645;0,083;-0,071;20,158;21,248;25,225;-816,914;646,323;15816,29;9,284
02;2025;09;30;13;26;48;0,505;0,018;-0,078;22,205;19,348;21,296;-661,034;611,735;15815,04;9,284
02;2025;09;30;13;26;49;0,325;-0,076;0,009;20,536;23,611;24,186;-739,435;720,036;15757,03;9,284
02;2025;09;30;13;26;49;0,769;0,155;-0,309;20,825;21,756;24,796;-907,825;343,944;15906,47;9,284
02;2025;09;30;13;26;50;0,4;0,045;0,173;22,093;21,027;20,754;-919,728;610,133;15896,86;9,284
02;2025;09;30;13;26;50;0,453;-0,047;-0,111;24,207;19,039;24,796;-775,911;822,417;15797,46;9,284
02;2025;09;30;13;26;51;0,541;-0,013;0,013;21,671;20,298;21,793;-697,627;611,916;15785;9,284
02;2025;09;30;13;26;51;0,558;0,024;-0,361;26,187;21,557;22,628;-775,13;539,091;15813,95;9,284
02;2025;09;30;13;26;52;0,606;0,045;-0,016;20,981;20,055;21,454;-714,616;639,691;15804,49;9,284
02;2025;09;30;13;26;52;0,519;0,108;0,111;21,871;18,862;23,667;-764,441;560,291;15827,3;9,284
02;2025;09;30;13;26;53;0,584;0,102;0,018;22,516;18,686;23,306;-751,46;549,359;15750,06;9,284
02;2025;09;30;13;26;53;0,459;0,037;0,14;21,359;20,651;21,725;-683,446;533,975;15731,82;9,284
02;2025;09;30;13;26;54;0,655;0,019;0,01;19,334;24,428;24,503;-829,671;553,62;15805,93;9,284
02;2025;09;30;13;24;44;0,566;-0,107;-0,119;21,025;24,053;24,254;-699,392;433,881;15794,17;9,284
02;2025;09;30;13;24;44;0,36;-0,144;-0,086;19,09;19,216;23,644;-775,396;261,317;15807,19;9,284
02;2025;09;30;13;24;45;0,364;-0,092;-0,133;20,069;19,635;23,08;-916,129;319,479;15961,77;9,284
02;2025;09;30;13;24;45;0,329;-0,128;0,191;18,311;20,43;18,789;-690,531;352,297;15803,64;9,284
02;2025;09;30;13;24;46;0,264;-0,146;-0,078;20,936;21,358;24,232;-741,541;298,404;15847,99;9,284
02;2025;09;30;13;24;46;0,371;-0,132;-0,018;25,03;17,493;22,448;-521,211;91,147;15530,4;9,284
02;2025;09;30;13;24;47;0,452;-0,045;0,055;20,046;20,43;22,177;-521,476;87,857;15922,81;9,284
02;2025;09;30;13;24;47;0,606;-0,143;0,128;18,889;20,784;25,428;-616,561;525,504;15830,62;9,284
02;2025;09;30;13;24;48;0,411;-0,139;-0,432;21,048;19,149;21,296;-561,627;189,965;15827,22;9,284
02;2025;09;30;13;24;48;0,559;-0,011;0,029;22,605;18,929;20,37;-750,003;450,329;15805,84;9,284
02;2025;09;30;13;24;49;0,388;-0,106;0,353;20,692;21,866;23,554;-781,369;390,682;15841,74;9,284
02;2025;09;30;13;24;49;0,631;-0,202;0,049;22,205;23,324;23,757;-737,199;427,375;15840,27;9,284
02;2025;09;30;13;24;50;0,536;-0,098;-0,08;19,846;17,913;21,115;-659,14;362,136;15796,63;9,284
02;2025;09;30;13;24;50;0,514;-0,044;-0,062;25,297;27,852;26,309;-737,965;277,78;15870,94;9,284
02;2025;09;30;13;24;51;0,738;-0,123;-0,353;19,357;20,629;22,222;-702,794;367,711;15810,21;9,284
02;2025;09;30;13;24;51;0,623;-0,031;-0,069;20,58;21,778;22,741;-715,106;540,092;15720,25;9,284
02;2025;09;30;13;24;52;0,808;-0,158;-0,109;23,806;19,922;19,512;-707,406;499,528;15771,28;9,284
02;2025;09;30;13;24;52;0,73;-0,102;-0,04;22,716;21,159;25,474;-774,704;526,034;15946,49;9,284
02;2025;09;30;13;24;53;0,504;-0,034;-0,152;22,36;21,557;21,093;-802,78;413,861;15900,75;9,284
02;2025;09;30;13;24;53;0,393;-0,044;0,045;21,671;20,916;23,554;-691,151;370,069;15791,32;9,284
02;2025;09;30;13;24;54;0,235;-0,079;-0,18;22,872;26,195;29,064;-604,853;248,477;15858,15;9,284
02;2025;09;30;13;24;54;0,34;0,134;0,666;23,161;21,91;23,464;-950,8;640,986;15780,26;9,284
02;2025;09;30;13;24;55;0,521;-0,05;-0,15;25,831;26,504;24,999;-760,085;436,918;15699,2;9,284
02;2025;09;30;13;24;55;0,354;-0,085;0,102;24,652;24,075;21,364;-566,97;1396,922;15439,05;9,284
02;2025;09;30;13;24;56;0,535;0,036;0,134;19,868;21,513;26,445;48,325;84,474;15127,8;9,284
02;2025;09;30;13;24;56;0,602;-0,115;-0,132;21,693;19,304;22,199;-887,592;-249,382;15898,22;9,284
02;2025;09;30;13;24;57;0,365;-0,137;-0,09;21,426;22,043;23,17;-671,978;270,625;15949,14;9,284
02;2025;09;30;13;24;57;0,476;-0,071;-0,092;22,294;22,617;24,322;-672,999;22,155;15999,58;9,284
02;2025;09;30;13;24;58;0,452;-0,001;0,127;18,956;18,973;24,209;-708,093;322,77;15865,88;9,284
02;2025;09;30;13;24;58;0,495;-0,103;-0,248;19,423;18,266;21,115;-700,263;229,651;15903,83;9,284
02;2025;09;30;13;24;59;0,375;-0,096;-0,106;21,226;20,408;23,531;-537,199;406,96;15761,65;9,284
02;2025;09;30;13;24;59;0,501;-0,201;-0,036;23,851;22,639;21,296;-659,33;260,885;15891,31;9,284
02;2025;09;30;13;25;00;0,716;-0,157;-0,104;23,74;20,718;22,018;-472,044;374,454;15862,87;9,284
02;2025;09;30;13;25;00;0,449;0,002;-0,139;16,709;23,611;19,805;-453,506;212,897;15826,33;9,284
02;2025;09;30;13;25;01;0,446;-0,039;-0,106;23,673;22,573;26,987;-641,721;256,291;15855,69;9,284
02;2025;09;30;13;25;01;0,411;-0,01;0,386;23,206;23,766;22,651;-482,737;247,067;15891,71;9,284
02;2025;09;30;13;25;02;0,444;-0,085;-0,097;21,915;21,314;26,603;-601,456;608,719;15785,43;9,284
02;2025;09;30;13;25;02;0,497;-0,162;-0,271;26,632;20,541;18,857;-738,064;337,732;15865,87;9,284
02;2025;09;30;13;25;03;0,324;-0,104;-0,096;16,709;22,485;20,37;-1006,586;554,496;15465,99;9,284
02;2025;09;30;13;25;03;0,243;-0,093;0,118;23,918;20,806;23,712;-651,551;381,427;15901,17;9,284
02;2025;09;30;13;25;04;0,315;-0,069;-0,122;18,912;20,916;23,215;-829,759;596,795;15822,02;9,284
02;2025;09;30;13;25;04;0,282;-0,087;-0,161;20,38;22,683;27,303;-373,613;618,309;15619,14;9,284
02;2025;09;30;13;25;05;0,553;-0,018;0,067;17,91;17,648;23,802;-530,293;404,835;15885,14;9,284
02;2025;09;30;13;25;05;0,446;-0,098;-0,108;19,868;20,408;23,419;-595,667;157,355;15909,21;9,284
02;2025;09;30;13;25;06;0,516;-0,192;-0,141;20,825;21,822;21,544;-444,787;510,94;15766,73;9,284
02;2025;09;30;13;25;06;0,377;-0,11;-0,161;19,98;22,175;24,051;-580,895;649,56;15870,44;9,284
02;2025;09;30;13;25;07;0,457;-0,153;-0,258;21,404;21,535;21,657;-446,028;415,588;15809,58;9,284
02;2025;09;30;13;25;07;0,403;-0,119;0,093;23,45;18,398;20,031;-420,162;174,263;15951,07;9,284
02;2025;09;30;13;25;08;0,333;-0,113;0,048;21,003;25,555;22,47;-625,575;512,647;15960,86;9,284
02;2025;09;30;13;25;08;0,66;-0,118;0,244;18,4;19,083;23,08;-444,657;760,17;15744,57;9,284
02;2025;09;30;13;25;09;0,475;-0,107;-0,183;21,203;23,434;22,244;-618,393;1026,601;15777,96;9,284
02;2025;09;30;13;25;09;0,264;-0,044;-0,006;23,028;24,737;26,738;-623,663;671,107;15816,01;9,284
02;2025;09;30;13;25;10;0,125;-0,083;0,07;32,995;30,745;34,01;-758,229;512,651;15965,32;9,284
02;2025;09;30;13;25;10;0,334;0,027;0,094;30,704;30,502;30,419;-668,006;393,784;15952,94;9,284
02;2025;09;30;13;25;11;0,503;0,004;0,043;25,475;20,276;21,544;-640,664;748,062;15851,49;9,284
