Desktop_Software_Build_Version,2.0
#;Jahr;Monat;Tag;Stunde;Minute;Sekunde;VelX;VelY;VelZ;SNR1;SNR2;SNR3;AccX;AccY;AccZ;Temp
();();();();();();();(m/s);(m/s);(m/s);(dB);(dB);(dB);(cnts);(cnts);(cnts);(° C)
02;2025;09;30;15;06;41;0,933;-0,088;0,001;21,515;19,061;23,26;-830,013;-350,232;15854,06;9,322
02;2025;09;30;15;06;41;1,064;0,325;-0,094;22,16;27,653;27,213;-844,649;-218,628;15918,85;9,322
02;2025;09;30;15;06;42;1,046;0,3;-0,164;28,968;25,025;30,532;-792,628;-160,228;15772,69;9,322
02;2025;09;30;15;06;42;0,901;0,188;0,303;26,832;24,163;27,258;-732,165;-425,883;15876,93;9,322
02;2025;09;30;15;06;43;1,132;0,171;-0,231;29,88;30,37;31,932;-967,682;-133,529;15818,07;9,322
02;2025;09;30;15;06;43;1,216;0,106;-0,318;31,126;30,635;32,926;-1013,714;-288,912;15901,67;9,322
02;2025;09;30;15;06;44;1,144;0,092;0,071;30,859;31,938;32,632;-703,492;-247,895;15732,32;9,322
02;2025;09;30;15;06;44;1,204;0,103;-0,108;30,481;28,558;28,048;-787,438;-284,286;15844,63;9,322
02;2025;09;30;15;06;45;0,993;0,081;-0,325;29,502;26,659;28,274;-819,025;-378,145;15838,56;9,322
02;2025;09;30;15;06;45;0,918;-0,038;0,296;29,502;29,95;29,29;-796,459;-483,632;15843,61;9,322
02;2025;09;30;15;06;46;1,099;0,008;-0,17;26,832;29,133;28,093;-695,297;-310,743;15783,46;9,322
02;2025;09;30;15;06;46;0,983;0,118;-0,017;31,749;30,06;28,974;-583,696;-419,82;15796,93;9,322
02;2025;09;30;15;06;47;1,134;0,419;0,971;23,873;27,785;33,265;-722,706;-385,88;15888,79;9,322
02;2025;09;30;15;06;47;0,778;0,244;0,009;29,702;27,94;28,793;-757,916;-278,392;15860,56;9,322
02;2025;09;30;15;06;48;0,744;0,086;-0,141;28,924;33,373;32,587;-858,709;-444,566;15783,71;9,322
02;2025;09;30;15;06;48;1,042;0,092;-0,731;33,04;34,345;34,258;-880,348;-243,769;15862,12;9,322
02;2025;09;30;15;06;49;0,943;0,107;-0,063;28,256;33,859;32,7;-862,446;-395,496;15848,84;9,322
02;2025;09;30;15;06;49;1,096;0,114;0,025;32,395;29,552;29,2;-1003,96;-370,648;15788,83;9,322
02;2025;09;30;15;06;50;1,207;0,109;-0,327;25,497;25,753;25,18;-1151,918;-186,796;15774,85;9,322
02;2025;09;30;15;06;50;1,145;0,247;-0,257;25,253;26,571;25,835;-883,664;-279,248;15803,31;9,322
02;2025;09;30;15;06;51;1,041;0,22;-0,001;21,003;23,412;22,967;-930,8;-329,04;15781,58;9,322
02;2025;09;30;15;06;51;0,901;0,037;-0,287;27,122;26,659;30,171;-785,592;-206,472;15843,25;9,316
02;2025;09;30;15;06;52;1,296;0,318;-0,055;21,359;21,226;27,687;-775,628;-531,765;15893,35;9,312
02;2025;09;30;15;06;52;1,25;0,126;-0,274;27,322;26,328;31,255;-775,429;-234,904;15768,32;9,3
02;2025;09;30;15;06;53;0,886;0,039;-0,252;32,595;33,462;34,484;-886,489;-166,306;15840,73;9,303
02;2025;09;30;15;06;53;0,776;-0,008;-0,299;39,559;38,188;38,73;-911,426;-466,428;15879,78;9,284
02;2025;09;30;15;06;54;1,11;0,113;0,177;35,042;35,891;35,455;-884,821;-328,142;15853,62;9,284
02;2025;09;30;15;06;54;1,079;0,081;-0,15;30,526;25,665;28,093;-971,904;-241,915;15889,44;9,289
02;2025;09;30;15;06;55;1,303;0,189;0,116;29,257;24,693;27,054;-696,32;-566,431;15702,01;9,289
02;2025;09;30;15;06;55;0,875;0,056;-0,448;29,369;29,442;30,623;-869,449;-293,695;15863,02;9,295
02;2025;09;30;15;06;56;0,91;0,161;0,011;26,454;26,814;27,845;-853,552;-306,251;15785,24;9,293
02;2025;09;30;15;06;56;1,228;0,172;0,124;26,921;25,025;29,358;-852,26;-196,273;15776,71;9,289
02;2025;09;30;15;06;57;0,911;0,275;0,094;21,826;20,916;24,48;-798,592;-389,934;15810,79;9,284
02;2025;09;30;15;05;23;0,664;-0,109;-0,306;20,247;19,79;21,702;-504,304;-963,882;15821,28;9,397
02;2025;09;30;15;05;24;0,453;0,08;0,198;24,63;19,37;26,851;-950,396;-455,284;15811,82;9,397
02;2025;09;30;15;05;24;0,709;0,027;0,108;20,959;20,607;26,919;-762,515;-799,076;15789,83;9,397
02;2025;09;30;15;05;25;0,903;0,099;0,137;19,935;19,9;23,17;-1369,437;-434,851;16097,14;9,397
02;2025;09;30;15;05;25;1,098;0,019;-0,46;20,781;21,866;22,131;-1061,107;606,814;15812,5;9,397
02;2025;09;30;15;05;26;0,863;-0,025;-0,14;23,25;19,282;24,096;-633,524;-245,12;15638,32;9,397
02;2025;09;30;15;05;26;0,559;0,134;0,204;21,737;19,635;22,606;-1077,625;-813,349;15737,23;9,397
02;2025;09;30;15;05;27;0,775;0,014;-0,379;20,981;21,601;26,174;-1016,309;-459,667;15919,86;9,397
02;2025;09;30;15;05;27;0,618;0,071;-0,241;22,738;26,814;23,531;-980,186;-135,749;15830,39;9,397
02;2025;09;30;15;05;28;1,076;0,088;-0,208;21,203;21,535;24,977;-611,964;-860,823;15751,34;9,397
02;2025;09;30;15;05;28;0,645;0,234;0,965;21,404;21,491;22,741;-1357,579;385,917;15937,34;9,397
02;2025;09;30;15;05;29;0,81;-0,175;0,062;19,468;21,712;23,577;-941,192;-318,971;15917,42;9,397
02;2025;09;30;15;05;29;0,501;0,183;-0,044;23,339;21,226;21,364;-653,613;-55,779;15696,65;9,397
02;2025;09;30;15;05;30;0,254;0,179;0,244;23,139;22,131;23,915;-683,362;-194,45;15771,39;9,397
02;2025;09;30;15;05;30;0,961;0,045;-0,388;19,379;19,481;22,696;-837,364;-360,275;15786,51;9,397
02;2025;09;30;15;05;31;0,649;-0,037;-0,481;24,251;23,368;23,915;-1058,64;-278,961;15810,58;9,397
02;2025;09;30;15;05;31;0,896;0,026;-0,086;21,96;23,456;22,989;-611,115;-550,433;15710,08;9,397
02;2025;09;30;15;05;32;0,72;0,028;-0,03;21,159;19,812;23,035;-874,252;-458,224;15833,94;9,397
02;2025;09;30;15;05;32;0,432;-0,125;-0,229;19,601;22,485;22,899;-853,426;-293,175;15732,72;9,397
02;2025;09;30;15;05;33;0,804;-0,007;-0,161;19,668;21,27;22,47;-966,235;-460,627;15879,92;9,397
02;2025;09;30;15;05;33;0,973;-0,03;-0,408;23,851;20,475;24,277;-674,551;-241,495;15713,66;9,397
02;2025;09;30;15;05;34;0,857;0,145;-0,067;20,58;22,882;22,922;-844,383;-396,935;15844,88;9,397
02;2025;09;30;15;05;34;1,096;0,253;0,503;22,316;21,181;23,893;-816,903;166,151;15635,4;9,397
02;2025;09;30;15;05;35;0,862;0,001;-0,111;22,116;20,718;24,367;-993,19;-777,286;16021,56;9,397
02;2025;09;30;15;05;35;0,755;0,01;-0,036;20,18;19,657;22,47;-690,181;-579,094;15797,4;9,397
02;2025;09;30;15;05;36;1,579;0,276;-0,439;20,847;20,165;21,318;-977,988;-638,584;15801,07;9,397
02;2025;09;30;15;05;36;0,71;0,166;-0,434;21,693;19,127;23,26;-1501,635;514,927;16014,93;9,397
02;2025;09;30;15;05;37;0,608;-0,051;0,175;22,605;18,509;22,967;-924,423;-340;15827,79;9,397
02;2025;09;30;15;05;37;0,695;0,125;-0,152;20,491;20,364;20,573;-867,834;-339,659;15847,84;9,397
02;2025;09;30;15;05;38;0,692;0,061;-0,078;21,893;20,188;21,68;-933,034;-208,456;15813,43;9,397
02;2025;09;30;15;05;38;0,783;0,029;-0,069;21,893;21,999;23,825;-441,967;-352,048;15727,26;9,397
02;2025;09;30;15;05;39;0,706;-0,057;-0,068;20,803;21,844;23,396;-927,145;-262,274;15814,4;9,397
02;2025;09;30;15;05;39;0,754;-0,099;-0,148;19,245;22,043;22,922;-921,928;-558,307;15879,12;9,397
02;2025;09;30;15;05;40;0,811;-0,154;0,135;19,69;21,977;23,193;-1360,934;-619,852;16032,44;9,397
02;2025;09;30;15;05;40;0,73;0,009;-0,432;20,202;19,68;22,764;-636,401;-481,247;15663,1;9,397
02;2025;09;30;15;05;41;0,825;-0,047;-0,023;21,426;18,31;21,251;-955,408;-141,674;15898,24;9,397
02;2025;09;30;15;05;41;0,792;-0,137;-0,097;20,469;20,21;23,644;-788,366;462,101;15499,83;9,397
02;2025;09;30;15;05;42;1,079;0,035;-0,232;20,758;22,551;21,364;-1044,755;-276,83;16014,59;9,397
02;2025;09;30;15;05;42;0,716;-0,143;0,319;19,535;22,595;19,263;-722,626;-304,678;15600,44;9,397
02;2025;09;30;15;05;43;0,696;-0,108;0,156;20,847;19,569;22,018;-857,689;-475,008;15982,28;9,397
02;2025;09;30;15;05;43;0,654;-0,017;-0,041;24,563;23,478;23,78;-528,548;-622,47;15741,16;9,397
02;2025;09;30;15;05;44;0,89;0,015;0,159;18,845;21,358;23,26;-809,605;-417,762;15731,26;9,397
02;2025;09;30;15;05;44;0,565;-0,067;-0,067;21,248;18,973;21,499;-1168,011;-454,394;15904,49;9,397
02;2025;09;30;15;05;45;0,926;-0,03;-0,351;21,693;21,469;22,538;-475,871;-403,703;15639,29;9,397
02;2025;09;30;15;05;45;0,532;0,121;0,11;19,156;20,828;22,244;-1202,599;-250,411;15866,53;9,397
02;2025;09;30;15;05;46;0,569;-0,059;-0,289;20,647;20,541;21,409;-916,102;-234,518;15777,91;9,397
02;2025;09;30;15;05;46;0,448;-0,19;-0,08;24,096;22,374;23,622;-498,287;-441,531;15694,52;9,397
02;2025;09;30;15;05;47;0,788;-0,016;-0,156;19,179;23,346;25,993;-1292,09;-757,073;16058,95;9,392
02;2025;09;30;15;05;47;0,759;-0,031;-0,141;23,517;21,446;22,809;-761,793;-297,884;15801,46;9,397
02;2025;09;30;15;05;48;0,637;0,085;-0,123;20,781;23,92;22,38;-574,027;-573,612;15844,26;9,397
02;2025;09;30;15;05;48;0,748;-0,075;-0,166;19,245;22,109;23,712;-1076,386;-196,781;15803,96;9,397
02;2025;09;30;15;05;49;0,918;-0,056;0,13;23,094;21,491;24,503;-1020,475;-512,015;15910,79;9,397
02;2025;09;30;15;05;49;1,145;-0,123;-0,097;24,296;24,737;22,357;-919,564;-495,584;15928,3;9,392
02;2025;09;30;15;05;50;0,597;-0,183;-0,037;20,113;20,165;22,628;-912,232;55,535;15648,72;9,378
02;2025;09;30;15;05;50;0,736;0,059;-0,726;19,69;19,459;22,018;-975,659;-265,812;15967,59;9,381
02;2025;09;30;15;05;51;0,645;-0,087;-0,138;20,402;20,011;24,412;-808,538;-448,631;15793,82;9,378
02;2025;09;30;15;05;51;0,773;-0,093;-0,198;20,736;21,91;22,764;-991,323;117,608;15693,26;9,359
02;2025;09;30;15;05;52;0,908;-0,094;-0,114;20,358;23,28;23,08;-1151,87;611,748;15658,59;9,359
02;2025;09;30;15;05;52;1,065;-0,048;-0,112;18,511;22,418;22,877;-922,073;-97,164;15827,46;9,359
02;2025;09;30;15;05;53;1,157;-0,029;-0,069;20,113;20,828;23,667;-668,88;-493,579;15804,75;9,364
02;2025;09;30;15;04;22;0,684;-0,228;0,31;20,914;21,292;26,129;-522,289;-450,137;15708,08;9,435
02;2025;09;30;15;04;22;0,865;-0,162;0,034;19,446;24,141;24,999;82,874;730,927;14977,42;9,435
02;2025;09;30;15;04;23;0,553;-0,242;0,039;21,426;24,075;24,164;-498,952;-161,223;15636,94;9,424
02;2025;09;30;15;04;23;0,379;-0,159;-0,258;19,223;20,938;21,409;-802,476;-565,007;15877,92;9,425
02;2025;09;30;15;04;24;0,358;-0,159;-0,085;21,003;20,497;25,587;-349,408;-382,165;15652,44;9,424
02;2025;09;30;15;04;24;0,541;-0,259;-0,088;22,627;20,541;23,554;-373,147;-937,453;15810,92;9,416
02;2025;09;30;15;04;25;0,466;-0,238;-0,141;19,268;18,951;21,951;-569,313;-504,538;15892,19;9,408
02;2025;09;30;15;04;25;0,639;-0,266;-0,236;19,824;21,071;23,893;-216,369;-327,503;15586,14;9,406
02;2025;09;30;15;04;26;0,677;-0,12;-0,937;23,606;22,418;24,051;-444,533;-670,854;15812,96;9,413
02;2025;09;30;15;04;26;0,241;-0,22;0,073;21,092;22,065;24,006;-159,866;-854,406;15559,58;9,402
02;2025;09;30;15;04;27;0,197;-0,178;0,059;21,47;23,191;26,648;-657,237;-214,1;15804,63;9,408
02;2025;09;30;15;04;27;1,021;-0,202;-0,581;20,625;19,547;23,554;-604,439;-505,112;15817,01;9,411
02;2025;09;30;15;04;28;-0,447;-0,194;-0,328;21,493;24,494;27,145;-552,329;-465,885;15717,77;9,408
02;2025;09;30;15;04;28;0,519;-0,25;-0,172;21,715;27,52;27,642;-598,204;-282,649;15709,03;9,406
02;2025;09;30;15;04;29;0,418;-0,276;-0,355;24,363;23,236;26,671;-357,137;33,958;15656,44;9,397
02;2025;09;30;15;04;29;0,727;-0,132;0,178;21,27;23,766;26,716;-716,596;-502,719;15834,87;9,397
02;2025;09;30;15;04;30;0,475;-0,242;-0,018;23,317;22,639;23,238;-1236,644;-716,183;16110,28;9,397
02;2025;09;30;15;04;30;0,518;-0,346;0,129;20,536;20,21;24,57;172,326;-224,55;15320,6;9,397
02;2025;09;30;15;04;31;0,598;-0,25;-0,019;19,624;19,26;20,347;-344,369;-461,044;15708,72;9,397
02;2025;09;30;15;04;31;0,303;-0,052;0,05;20,781;20,165;21,951;-1590,74;-574,419;16337,48;9,397
02;2025;09;30;15;04;32;0,314;-0,348;0,053;25,208;19,083;22,673;-545,463;-532,082;15840,12;9,397
02;2025;09;30;15;04;32;0,687;-0,301;-0,075;20,892;24,075;22,177;-467,137;-824,517;15706,81;9,397
02;2025;09;30;15;04;33;0,544;-0,259;-0,076;20,781;20,784;21,815;-427,856;-689,502;15760,73;9,397
02;2025;09;30;15;04;33;0,769;-0,327;-0,217;23,183;20,408;23,464;-853,772;-700,366;15908,29;9,397
02;2025;09;30;15;04;34;0,619;-0,154;-0,031;22,427;23,434;25,609;92,407;-326,331;15350,06;9,397
02;2025;09;30;15;04;34;0,46;-0,164;-0,005;22,538;22,33;22,809;-1296,099;-71,045;15926,69;9,397
02;2025;09;30;15;04;35;0,642;-0,171;-0,034;23,562;23,258;20,347;-544,933;-416,379;15785,48;9,397
02;2025;09;30;15;04;35;0,417;-0,222;-0,05;20,669;21,689;23,08;-668,542;-160,344;15746,79;9,397
02;2025;09;30;15;04;36;0,713;-0,018;0,005;23,784;20,033;22,538;18,294;-103,113;15185,99;9,402
02;2025;09;30;15;04;36;0,796;-0,123;-0,115;20,714;21,689;22,628;-533,667;-238,833;15570,28;9,397
02;2025;09;30;15;04;37;0,378;-0,235;-0,211;23,962;21,292;24,051;-818,712;-1285,592;16068,22;9,397
02;2025;09;30;15;04;37;0,741;-0,128;-0,112;23,25;21,491;25,79;-634,709;-269,172;15750,77;9,397
02;2025;09;30;15;04;38;0,368;-0,181;0,217;22,16;21,115;28,68;-821,61;-1593,14;15888,53;9,397
02;2025;09;30;15;04;38;0,657;-0,328;-0,048;20,603;20,298;21,77;-792,521;-563,872;15921,91;9,397
02;2025;09;30;15;04;39;0,277;-0,295;-0,007;22,294;22,109;25,564;-606,183;-888,005;15882,99;9,397
02;2025;09;30;15;04;39;0,469;-0,274;0,198;18,222;21,822;23,509;-399,465;-527,832;15599,56;9,397
02;2025;09;30;15;04;40;0,489;-0,333;0;21,782;23,191;24,548;-294,249;-977,033;15665,39;9,397
02;2025;09;30;15;04;40;0,684;-0,363;-0,005;19,245;21,071;23,238;-443,602;-696,384;15662,54;9,397
02;2025;09;30;15;04;41;0,608;-0,115;-0,061;25,208;29;26,919;-730,755;-205,447;15921;9,408
02;2025;09;30;15;04;41;0,107;-0,271;-0,153;21,137;21,8;22,086;-867,128;-491,775;16070,59;9,406
02;2025;09;30;15;04;42;0,353;-0,188;-0,178;23,851;21,137;30,532;-452,662;-242,046;15631,56;9,408
02;2025;09;30;15;04;42;0,496;-0,22;-0,312;25,052;19,967;21,883;-579,975;-174,497;15677,11;9,411
02;2025;09;30;15;04;43;0,872;-0,244;0,08;23,45;20,541;21,68;-332,312;-412,641;15577,56;9,413
02;2025;09;30;15;04;43;0,326;-0,176;-0,026;25,52;20,872;21,499;-871,163;-374,792;15792,45;9,43
02;2025;09;30;15;04;44;0,62;-0,259;0,01;23,539;23,147;23,735;-270,145;-162,88;15479,43;9,424
02;2025;09;30;15;04;44;0,586;-0,313;0,012;23,717;20,696;27,8;-716,797;-325,432;15787,7;9,43
02;2025;09;30;15;04;45;0,501;-0,461;-0,099;25,764;23,368;26,151;-1082,648;-18,919;15912,8;9,435
02;2025;09;30;15;04;45;0,226;-0,218;-0,093;26,321;26,549;24,683;-843,283;-142,852;15836,34;9,43
02;2025;09;30;15;04;46;0,682;-0,262;0,12;26,543;24,87;24,796;-437,627;-541,247;15755,79;9,435
02;2025;09;30;15;04;46;0,535;-0,182;-0,098;23,562;23,478;23,283;-506,79;-777,992;15699,94;9,435
02;2025;09;30;15;04;47;0,492;-0,08;0,049;19,957;19,481;23,215;448,541;19;15287,06;9,435
